"","Compound_ID","Name","Formula","Molecular.Weight","RT.[min]","m/z","mzCloud_Results","mzVault_Results","MassList_Results","Class_I","Class_II","Class_III","Class_IV","OCI_M2_WT_1","OCI_M2_WT_2","OCI_M2_WT_3","OCI_M2_2w_1","OCI_M2_2w_2","OCI_M2_2w_3","meanA","meanB","logFC","pvalue","qvalue","change","VIP"
"Lysope 16:0","Com_7943_neg","Lysope 16:0","C21 H44 N O7 P",453.28574,8.463,452.27847,"No results","No results","Full match","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphoethanolamines","1-(1Z-alkenyl)-glycero-3-phosphoethanolamines",1194871.736,1765836.635,823215.8237,1201992.371,1598186.229,1284629.124,20.3659736283994,20.1970853219906,0.168888306408729,0.555434602667671,0.539892995904921,"stable",0.44789495464344
"trans-10-Heptadecenoic acid","Com_7944_neg","trans-10-Heptadecenoic acid","C17 H32 O2",314.24567,7.877,313.23844,"Invalid mass","No results","No match","Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","Long-chain fatty acids",4110072.349,4496386.149,4610096.303,4165967.33199999,3173016.095,4078330.422,21.849063579768,22.0691441084153,-0.220080528647234,0.285417713567769,0.449912895699266,"stable",1.17393641316249
"o-Cresol","Com_7947_neg","o-Cresol","C7 H8 O",108.05759,5.229,107.05031,"No results","No results","Full match","Benzenoids","Phenols","Cresols","Ortho cresols",1827956.459,2260854.022,1842907.717,2060665.862,2049417.19,2094768.509,20.9799402722059,20.9079296961647,0.0720105760411407,0.569927377847641,0.544172223873422,"stable",0.62743559263315
"Dl-3-Hydroxy-kynurenine","Com_7967_neg","Dl-3-Hydroxy-kynurenine","C10 H12 N2 O4",224.0797,5.152,223.07239,"No results","No results","Full match","Organic oxygen compounds","Organooxygen compounds","Carbonyl compounds","Alkyl-phenylketones",520231.8505,391638.3867,592697.2395,539367.3054,388209.3781,534631.9716,18.8785235271297,18.9149645563691,-0.0364410292394375,0.600833251104887,0.552810002296062,"stable",0.143783405785716
"LPA 12:0","Com_7983_neg","LPA 12:0","C15 H31 O7 P",354.17969,7.918,353.17242,"No results","Full match","No results","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphates","1,2-diacylglycerol-3-phosphates",146588.7426,149784.15,149193.4008,133047.9949,116105.155,144182.0681,16.9947306560392,17.1802548094984,-0.185524153459227,0.1890259329377,0.407852405410511,"stable",1.32606956031821
"N'1-[1-(2-hydroxyphenyl)ethylidene]-3-methoxybenzene-1-carbohydrazide","Com_8064_neg","N'1-[1-(2-hydroxyphenyl)ethylidene]-3-methoxybenzene-1-carbohydrazide","C16 H16 N2 O3",284.11762,7.15,283.11035,"Invalid mass","No results","No results",NA,NA,NA,NA,3980736.957,4496965.048,8316871.334,3770526.959,4294164.954,5459437.757,22.0868672887376,22.3375779448895,-0.250710656151902,0.294967643465313,0.453975521161472,"stable",0.606764613057607
"4-(beta-D-Glucopyranosyloxy)-2-methylenebutanoic acid","Com_8212_neg","4-(beta-D-Glucopyranosyloxy)-2-methylenebutanoic acid","C11 H18 O8",278.09791,6.701,277.09064,"Invalid mass","No results","No results",NA,NA,NA,NA,2683202.885,2942024.046,2243703.809,2495132.713,2329382.898,2716993.369,21.2585937036202,21.3137843766485,-0.0551906730282248,0.786627944450806,0.615552806282324,"stable",0.382902669073747
"Gamma-Glu-Leu","Com_8356_neg","Gamma-Glu-Leu","C11 H20 N2 O5",260.13713,4.126,259.12985,"No results","No results","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Dipeptides",3475726.575,2972591.427,4191832.159,2529464.869,2894964.718,2846280.008,21.3920537574537,21.7437741459137,-0.351720388459988,0.158095711471071,0.388858013723514,"stable",1.39537936593372
"LPG 20:3","Com_8389_neg","LPG 20:3","C26 H47 O9 P",534.29616,9.24,533.28888,"No results","Full match","No results","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphoglycerols","Phosphatidylglycerols",916343.2727,800138.1627,367564.3621,829807.068799999,883551.4785,1108980.005,19.8320576707439,19.3010185346533,0.53103913609068,0.427268312477117,0.502089593416986,"stable",0.979947588529428
"LNAPE 16:1/N-17:0","Com_8399_neg","LNAPE 16:1/N-17:0","C38 H74 N O8 P",703.51606,10.331,702.50878,"No results","Full match","No results",NA,NA,NA,NA,3350723.008,6588038.75699999,3330029.423,4043392.906,81756.2659399999,4459742.47000001,20.118235209192,21.9981873680035,-1.87995215881151,0.487392159097953,0.518570191448738,"stable",0.817146766087914
"D-Fructose 6-phosphate","Com_8408_neg","D-Fructose 6-phosphate","C6 H13 O9 P",260.02989,2.153,259.02262,"No results","No results","Full match",NA,NA,NA,NA,1045987.278,1292621.066,801212.617899999,828620.401099999,780735.874499999,640162.5722,19.5076352190332,19.970042489354,-0.462407270320803,0.0732456716714134,0.308408785207212,"stable",1.32425875165681
"4-tert-butylphenol","Com_8460_neg","4-tert-butylphenol","C10 H14 O",150.10443,6.884,149.09716,"Full match","No results","No results","Benzenoids","Benzene and substituted derivatives","Phenylpropanes","Phenylpropanes",1995924.486,2113004.985,2050376.644,1862587.418,1564342.438,2033849.287,20.7872609928217,20.9689826558276,-0.18172166300586,0.293035652429066,0.453169207309726,"stable",1.1635255413488
"12-Epileukotriene B4","Com_8479_neg","12-Epileukotriene B4","C20 H32 O4",372.20097,4.665,371.1937,"Invalid mass","No results","No results","Lipids and lipid-like molecules","Fatty Acyls","Eicosanoids","Leukotrienes",2369368.846,2704519.392,2588830.287,1970522.327,1010720.712,1940659.082,20.5817383010053,21.2822937151432,-0.700555414137881,0.192847898541333,0.409880557772793,"stable",1.37194930580959
"3-amino-1H-pyrazolo[4,3-c]pyridine-4,6-diol","Com_8487_neg","3-amino-1H-pyrazolo[4,3-c]pyridine-4,6-diol","C6 H6 N4 O2",166.04771,1.715,165.04044,"Invalid mass","No results","No match",NA,NA,NA,NA,1913911.629,1699448.011,1490001.886,3297469.758,1937265.119,1394810.21,20.9833851231292,20.6905367702268,0.292848352902404,0.375995899154837,0.485398914752772,"stable",0.6760020041076
"Glycolithocholic acid","Com_8578_neg","Glycolithocholic acid","C26 H43 N O4",433.31928,8.157,432.312,"No results","No results","Full match","Lipids and lipid-like molecules","Steroids and steroid derivatives","Bile acids, alcohols and derivatives","Glycinated bile acids and derivatives",832129.338800001,972312.001000001,651975.1229,758550.445500001,668624.2891,719845.076999999,19.4470162539051,19.6239884848045,-0.176972230899374,0.466483160602898,0.513023180576796,"stable",0.837877056117305
"Isovaleric acid","Com_8661_neg","Isovaleric acid","C5 H10 O2",102.06815,5.509,101.06087,"No results","Full match","No results","Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","Methyl-branched fatty acids",991607.8704,1758555.359,1807873.833,1735504.332,1740659.073,1726971.354,20.7259794966296,20.4837440286244,0.242235468005244,0.482239766159516,0.517031369059075,"stable",0.734901814649423
"PC 16:1_20:5","Com_8689_neg","PC 16:1_20:5","C44 H76 N O8 P",823.53757,11.344,822.53029,"No results","Invalid mass","No results",NA,NA,NA,NA,3581600.419,1139424.368,2050587.623,1340825.262,1849047.282,2684242.992,20.8430414459839,20.9532175526309,-0.110176106646982,0.882730389790797,0.642441948355289,"stable",0.183213065249022
"LPG 18:0","Com_8747_neg","LPG 18:0","C24 H49 O9 P",512.31156,11.746,511.30428,"No results","Full match","No results","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphoglycerols","Phosphatidylglycerols",962260.7324,1379744.209,641997.476500001,1858071.662,1998487.164,1681441.689,20.8123729691247,19.8547486106815,0.957624358443269,0.0604247718215851,0.28923584527655,"stable",1.53992666834278
"LNAPE 16:1/N-22:4","Com_8802_neg","LNAPE 16:1/N-22:4","C43 H76 N O8 P",765.54607,10.487,764.5388,"No results","Invalid mass","No results",NA,NA,NA,NA,213947.651,93266.2587200001,216165.0254,650507.073900001,176962.5671,980454.5695,18.8824603903628,17.3125798446344,1.56988054572843,0.0496187367917925,0.270428330411992,"up",1.26816756991781
"PE 16:0_20:3","Com_8870_neg","PE 16:0_20:3","C41 H76 N O8 P",741.53799,11.051,740.53072,"No results","Invalid mass","No results",NA,NA,NA,NA,520499.7278,1919712.291,827791.5332,2122259.503,871349.578999999,2068291.843,20.5766900303006,19.8403015096342,0.736388520666431,0.523177781750585,0.529791760589679,"stable",0.873753603614945
"L-Saccharopine","Com_8887_neg","L-Saccharopine","C11 H20 N2 O6",276.13224,4.989,275.12496,"No results","No results","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Glutamic acid and derivatives",5183614.639,5524883.409,5399944.78099999,3817002.227,4348330.728,3929992.247,21.9407112921822,22.3558509505046,-0.415139658322413,0.00710033363612881,0.230600663127642,"down",1.78419603193837
"nor-6β-Oxycodol","Com_8897_neg","nor-6β-Oxycodol","C17 H21 N O4",303.14321,4.806,302.13593,"Invalid mass","No results","No results","Benzenoids","Phenanthrenes and derivatives","Not available","Phenanthrenes and derivatives",2863124.162,3426175.468,3163368.075,3096469.97,3362763.782,2801977.821,21.5538077129517,21.5834521379639,-0.0296444250122292,0.755590234754505,0.605983058145376,"stable",0.256343494358385
"PE O-16:0_20:5","Com_9060_neg","PE O-16:0_20:5","C41 H74 N O7 P",723.52125,11.353,722.51313,"No results","Full match","No results",NA,NA,NA,NA,107660.9745,733310.257499999,65360.10287,88931.93187,54781.69833,68606.4928899999,16.0826259253646,17.3987742305282,-1.31614830516364,0.39265619901653,0.491125473194119,"stable",0.968793131784182
"PE 16:0_22:5","Com_9087_neg","PE 16:0_22:5","C43 H76 N O8 P",765.52636,11.804,764.51892,"No results","Invalid mass","No results",NA,NA,NA,NA,6627751.655,9438262.543,7390006.48600001,5781440.60300001,5692207.58,7097770.851,22.5541630015245,22.8824407289889,-0.328277727464428,0.249802917090975,0.434229849430719,"stable",1.24728624152223
"LPE 16:2","Com_9140_neg","LPE 16:2","C21 H40 N O7 P",449.25436,8.404,448.24708,"No results","Full match","No results","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphoethanolamines","1-acyl-sn-glycero-3-phosphoethanolamines",686178.949,812994.7261,248247.0871,710506.4458,948357.607400001,777028.6406,19.6203893704959,18.9808430243515,0.639546346144385,0.333448671775384,0.470200748305289,"stable",0.939227559839875
"Nervonic acid","Com_9157_neg","Nervonic acid","C24 H46 O2",366.34957,11.466,365.34229,"Full match","No results","Full match","Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","Very long-chain fatty acids",3819985.952,757749.2263,1683206.962,691470.547400001,1304753.091,1797011.99,20.1639407566544,20.693092665584,-0.529151908929535,0.646019804614843,0.568022878526169,"stable",0.594820527401443
"XMP","Com_9189_neg","XMP","C10 H13 N4 O9 P",364.04191,1.822,363.03463,"No results","No results","Full match","Nucleosides, nucleotides, and analogues","Purine nucleotides","Purine ribonucleotides","Purine ribonucleoside monophosphates",389216.2502,371113.7534,332189.4276,431450.5845,414574.2318,361171.0895,18.6141432058134,18.4711203316637,0.143022874149629,0.00654439497555728,0.227282296068121,"stable",1.06291589840806
"11(E)-Eicosenoic Acid","Com_9244_neg","11(E)-Eicosenoic Acid","C20 H38 O2",310.28711,11.414,309.27984,"Full match","No results","Full match","Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","Long-chain fatty acids",588191.0114,918952.8054,540082.4897,829611.130100001,725995.9909,898114.4966,19.6360725445547,19.3394589021531,0.296613642401585,0.458499055662104,0.510912289908021,"stable",0.939992249936858
"5-(tert-butyl)-2-methyl-N-(5-methyl-3-isoxazolyl)-3-furamide","Com_9251_neg","5-(tert-butyl)-2-methyl-N-(5-methyl-3-isoxazolyl)-3-furamide","C14 H18 N2 O3",262.13182,5.314,261.12466,"Full match","No results","Full match",NA,NA,NA,NA,2333193.984,2111682.295,2337614.889,1530525.879,2194840.849,827459.369999999,20.4232032860192,21.1068140118379,-0.683610725818713,0.268204903875865,0.442070919054505,"stable",1.1876285147818
"D-Glucarate","Com_9284_neg","D-Glucarate","C6 H10 O8",210.03748,1.583,209.0302,"No results","No results","Full match","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","Glucuronic acid derivatives",2709718.217,1766642.973,3629612.215,1385614.496,1696615.156,1429929.208,20.5146115719897,21.304558157312,-0.78994658532233,0.17427864864019,0.399413958872841,"stable",1.45774861628375
"Pyrithioxin","Com_9383_neg","Pyrithioxin","C16 H20 N2 O4 S2",368.08467,4.999,367.07739,"No results","No results","Full match","Organoheterocyclic compounds","Pyridines and derivatives","Methylpyridines","Methylpyridines",108476.3617,128001.8915,136735.2014,117320.2461,137656.1308,104249.6383,16.8601615562543,16.9179506500589,-0.0577890938045975,0.762044875792606,0.608012229666653,"stable",0.346281659140634
"LPE 22:4","Com_9389_neg","LPE 22:4","C27 H48 N O7 P",529.31671,9.556,528.30943,"No results","Full match","No results","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphoethanolamines","1-acyl-sn-glycero-3-phosphoethanolamines",1150727.12,377354.3279,705691.0314,1698685.648,1978824.412,2183844.674,20.8902128188944,19.3627839238121,1.52742889508235,0.102394105488199,0.338514630087415,"stable",1.5811691335636
"PC 15:0_16:1","Com_9401_neg","PC 15:0_16:1","C39 H76 N O8 P",763.53716,10.164,762.52988,"No results","Invalid mass","No results",NA,NA,NA,NA,685433.5803,1529872.025,1085600.744,2693755.651,428773.6045,3587113.428,20.6151453549292,19.9938996920681,0.621245662861142,0.663736963909768,0.574649032315038,"stable",0.54464290929388
"LPS 20:4","Com_9421_neg","LPS 20:4","C26 H44 N O9 P",545.27308,9.778,544.26581,"No results","Full match","No results","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphoserines","Phosphatidylserines",397317.297,583743.1178,399329.7026,940200.8077,494821.5453,476102.5855,19.2066903752121,18.7873756820723,0.419314693139814,0.437225398811883,0.505005233318141,"stable",0.923726324718252
"(±)13-HODE","Com_9424_neg","(±)13-HODE","C18 H32 O3",296.23495,9.189,295.22767,"Full match","No results","Full match",NA,NA,NA,NA,8830024.781,4817622.067,5762874.697,9661202.144,3221180.164,5204156.88300001,22.3780540770155,22.5774110224875,-0.199356945472058,0.436688361767072,0.504850523984458,"stable",0.346617338746971
"Deoxyinosine","Com_9435_neg","Deoxyinosine","C10 H12 N4 O4",252.08462,5.191,233.06689,"No results","No results","Full match","Nucleosides, nucleotides, and analogues","Purine nucleosides","Purine 2'-deoxyribonucleosides","Purine 2'-deoxyribonucleosides",1255161.984,1472553.435,1308978.651,1724712.559,1263464.685,1842117.379,20.5999373275062,20.3564469414114,0.243490386094798,0.404757171535253,0.495108642600367,"stable",1.03916845509296
"LPI 22:5","Com_9488_neg","LPI 22:5","C31 H51 O12 P",646.31236,9.639,645.30508,"No results","Full match","No results","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphoinositols","Phosphatidylinositols",418103.104,523957.9238,273739.9321,674900.239400001,314511.6856,342487.4329,18.6709201204032,18.5783456811567,0.0925744392464765,0.848753027964231,0.633375933262707,"stable",0.193483340482623
"7-Ketolithocholic acid","Com_9543_neg","7-Ketolithocholic acid","C24 H38 O4",390.27731,7.864,389.27003,"No results","No results","Full match","Lipids and lipid-like molecules","Steroids and steroid derivatives","Bile acids, alcohols and derivatives","Bile acids, alcohols and derivatives",3213561.623,3810124.105,3312324.717,3200660.901,2226575.388,3400159.392,21.4645014608248,21.7121869825402,-0.247685521715397,0.447126049962373,0.507807139993942,"stable",0.963499342594963
"3-Methoxytyramine","Com_9679_neg","3-Methoxytyramine","C9 H13 N O2",167.09494,6.329,166.08742,"No results","No results","Full match","Benzenoids","Phenols","Methoxyphenols","Methoxyphenols",952454.3187,817417.841799999,540267.2485,681459.6491,465379.707,1009838.963,19.3840037676325,19.5151060946882,-0.13110232705564,0.82625035400181,0.62711426408439,"stable",0.298109073467692
"LPS 19:1","Com_9680_neg","LPS 19:1","C25 H48 N O9 P",537.30684,9.597,536.29957,"No results","Full match","No results","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphoserines","Phosphatidylserines",883851.4713,1026136.181,379570.5888,1836316.796,1853535.202,2548837.535,20.9705465367538,19.4187479611377,1.55179857561612,0.122815825260249,0.359468374511312,"stable",1.59206623753466
"Prostaglandin A1 ethyl ester","Com_9686_neg","Prostaglandin A1 ethyl ester","C22 H36 O4",346.25074,8.435,345.24347,"Invalid mass","No results","No results","Lipids and lipid-like molecules","Fatty Acyls","Eicosanoids","Prostaglandins and related compounds",1844645.759,1668519.997,3518153.839,2925132.243,1718825.651,1776890.934,20.9846619669765,21.0771456819235,-0.0924837149470434,0.865356690790417,0.637862943836033,"stable",0.204706834941769
"PC 14:0_22:6","Com_9726_neg","PC 14:0_22:6","C44 H76 N O8 P",823.53746,11.674,822.53018,"No results","Invalid mass","No results",NA,NA,NA,NA,1226998.088,1184891.919,1629712.501,1240281.501,1686207.915,2322543.132,20.6916203777023,20.3464038856843,0.345216492017986,0.171263430646685,0.397557765871004,"stable",0.931928852739166
