"","Compound_ID","Name","Formula","Molecular.Weight","RT.[min]","m/z","mzCloud_Results","mzVault_Results","MassList_Results","Class_I","Class_II","Class_III","Class_IV","MOLM13_WT_1","MOLM13_WT_2","MOLM13_WT_3","MOLM13_6w_1","MOLM13_6w_3","MV4_11_6w_1","meanA","meanB","logFC","pvalue","qvalue","change","VIP"
"Decanoylcarnitine","Com_1990_pos","Decanoylcarnitine","C17 H33 N O4",315.24184,6.555,316.24911,"Full match","Invalid mass","No results","Lipids and lipid-like molecules","Fatty Acyls","Fatty acid esters","Acyl carnitines",3606001.941,6946060.97499999,7016361.261,6798621.122,3704592.454,4618655.333,22.2189118695089,22.4173413294262,-0.198429459917275,0.653262135851754,0.497760716172418,"stable",0.4036592637067
"D-Erythrose 4-phosphate","Com_1999_pos","D-Erythrose 4-phosphate","C4 H9 O7 P",200.00921,1.275,201.01646,"No results","No results","Full match",NA,NA,NA,NA,32830621.97,34165614.64,33699775.76,37695375.99,28547701.2,20387612.24,24.7386483171919,25.0002720490737,-0.261623731881823,0.414865317545512,0.421488440929399,"stable",0.775168893295007
"PC O-18:1","Com_2020_pos","PC O-18:1","C26 H52 N O7 P",521.34891,9.518,522.35619,"No results","Full match","Full match",NA,NA,NA,NA,21940483.07,18470540.84,12872891.53,8912387.98200001,18934698.29,17989792.51,23.7875283055391,24.047882514753,-0.260354209213858,0.572087273064515,0.472872279554634,"stable",0.50843060461206
"3-hydroxy-1,5-diphenylpentan-1-one","Com_2036_pos","3-hydroxy-1,5-diphenylpentan-1-one","C17 H18 O2",276.11298,7.319,277.12026,"Invalid mass","No results","No results",NA,NA,NA,NA,12699321.85,10491639.05,12464589.28,10306172.83,12451041.91,11415436.44,23.4370837250099,23.4974389587341,-0.0603552337242306,0.636005295508465,0.491166343635983,"stable",0.423570366301073
"5,6-Dihydroxyindole-2-Carboxylic Acid","Com_2056_pos","5,6-Dihydroxyindole-2-Carboxylic Acid","C9 H7 N O4",193.03778,2.482,194.04505,"No results","No results","Full match",NA,NA,NA,NA,1934538.715,1799268.182,1801237.74,2140232.971,2358934.793,1344646.241,20.8526119208845,20.8143647190052,0.0382472018792406,0.893083910267364,0.575357723697419,"stable",0.128972088497927
"3,4-dihydro-2H,6H-[1,3]thiazino[2,3-b]quinazolin-6-one","Com_2125_pos","3,4-dihydro-2H,6H-[1,3]thiazino[2,3-b]quinazolin-6-one","C11 H10 N2 O S",240.03183,5.962,241.0391,"Invalid mass","No results","No results",NA,NA,NA,NA,6373635.84699999,6668790.882,6194677.22,5627224.449,6054612.581,6456194.473,22.5252826336035,22.6117588745096,-0.0864762409061122,0.274052133964018,0.360602070850922,"stable",0.945045982435515
"DNH","Com_2139_pos","DNH","C14 H20 N6 O7",384.14014,5.751,385.14742,"Full match","No results","No results",NA,NA,NA,NA,16965661.62,4776663.53300001,7367214.379,8133232.06299999,11809456.75,19322919.53,23.550882122115,23.0054579924169,0.545424129698063,0.452889191612763,0.433447093232694,"stable",0.663544384427929
"5-[5-(ethylsulfonyl)-2-hydroxyanilino]-5-oxopentanoic acid","Com_2156_pos","5-[5-(ethylsulfonyl)-2-hydroxyanilino]-5-oxopentanoic acid","C13 H17 N O6 S",337.05808,1.921,338.06535,"Invalid mass","No results","No results",NA,NA,NA,NA,11062264.94,19596340.91,10409354.17,2545731.094,5147782.91700001,1220458.636,21.264720119709,23.6448672165027,-2.38014709679373,0.0397813597285658,0.216433669972715,"down",1.49067810304903
"N1-[4-hydroxy-6-(methoxymethyl)pyrimidin-2-yl]acetamide","Com_2158_pos","N1-[4-hydroxy-6-(methoxymethyl)pyrimidin-2-yl]acetamide","C8 H11 N3 O3",197.08033,3.352,198.08761,"Full match","No results","Full match",NA,NA,NA,NA,10389253.73,8132759.431,7691495.126,9908854.653,10605910.24,4696734.581,22.9139595407844,23.0462449454686,-0.132285404684225,0.766264630543658,0.537576988747587,"stable",0.279178837629578
"N~1~-(2,4-dichlorophenyl)-N~2~-(2,2-dimethoxyethyl)ethanediamide","Com_2163_pos","N~1~-(2,4-dichlorophenyl)-N~2~-(2,2-dimethoxyethyl)ethanediamide","C12 H14 Cl2 N2 O4",337.05801,1.489,338.06524,"Invalid mass","No results","No results",NA,NA,NA,NA,1288083.903,1315321.816,1384944.78,2287125.585,18171645.32,5933218.91700001,22.5802244849852,20.3417255186971,2.23849896628804,0.122083548938962,0.279901734031394,"stable",1.35195832627304
"3-Indoleacetonitrile","Com_2172_pos","3-Indoleacetonitrile","C10 H8 N2",156.06907,5.266,157.07635,"Full match","No results","No results","Organoheterocyclic compounds","Indoles and derivatives","Indoles","3-alkylindoles",3329482.371,3340986.171,3117837.759,7778158.747,7627739.597,17591078.2,23.2740539955273,21.6369411592616,1.63711283626572,0.0532546980830483,0.226531199281763,"stable",1.53599852696085
"Desthiobiotin","Com_2209_pos","Desthiobiotin","C10 H18 N2 O3",214.13208,5.781,215.13938,"Full match","No results","No results","Organoheterocyclic compounds","Azoles","Imidazoles","Imidazolyl carboxylic acids and derivatives",13834283.16,11670174.77,12047956.46,12928235.95,14474261.16,13811731.34,23.7101331036047,23.5734508372088,0.136682266395947,0.212174215316714,0.333972397049554,"stable",1.04099517634238
"CAR 16:1","Com_2211_pos","CAR 16:1","C23 H44 N O4",397.31971,7.913,398.32699,"No results","Invalid mass","No results",NA,NA,NA,NA,14849668.53,15109691.93,11333275.14,3528268.972,15046643.3,4693277.337,22.5852105806967,23.7023199347483,-1.11710935405156,0.219522577837962,0.33699917390069,"stable",1.10955664279702
"4-amino-2-(2,4-dimethoxyanilino)-5-pyrimidinecarbonitrile","Com_2267_pos","4-amino-2-(2,4-dimethoxyanilino)-5-pyrimidinecarbonitrile","C13 H13 N5 O2",271.10344,4.87,272.11072,"Invalid mass","No results","No results",NA,NA,NA,NA,4200625.892,4253490.034,4929121.259,7167778.779,5682630.944,2698750.361,22.1916941247487,22.0850958531208,0.106598271627956,0.826733124794836,0.556395571693012,"stable",0.209444206150893
"LPC 14:1-SN1","Com_2319_pos","LPC 14:1-SN1","C22 H44 N O7 P",465.28629,8.107,466.29358,"No results","Full match","No results",NA,NA,NA,NA,820445.727700001,744733.391499999,419707.5676,944854.7901,1335242.517,800352.458200001,19.9362264717853,19.2771459491145,0.659080522670845,0.15824639602163,0.305993451018192,"stable",1.1328623862998
"4-acetyl-4-(ethoxycarbonyl)heptanedioic acid","Com_2356_pos","4-acetyl-4-(ethoxycarbonyl)heptanedioic acid","C12 H18 O7",252.1215,5.178,275.11071,"Invalid mass","No results","No results",NA,NA,NA,NA,3668195.175,3089177.369,3306898.928,2525603.563,3534223.812,2748955.512,21.4705369574924,21.674159256713,-0.203622299220559,0.300802814242306,0.374787288876252,"stable",0.907376723441803
"CAR 7:0","Com_2393_pos","CAR 7:0","C14 H28 N O4",273.19426,5.821,274.20153,"No results","Invalid mass","No results",NA,NA,NA,NA,4043631.225,4647356.146,5314101.202,4149046.207,4614086.133,1069729.466,21.3835921179492,22.1455310168303,-0.761938898881102,0.378358347582989,0.408535048389989,"stable",0.827307395656416
"5'-Methylthioadenosine","Com_2394_pos","5'-Methylthioadenosine","C11 H15 N5 O3 S",297.09017,1.336,298.09736,"No results","Full match","Full match","Nucleosides, nucleotides, and analogues","5'-deoxyribonucleosides","5'-deoxy-5'-thionucleosides","5'-deoxy-5'-thionucleosides",9331554.108,9285527.752,8429881.914,13086707.58,19118401.61,18417159.62,23.9882015555498,23.102439803916,0.885761751633858,0.0293106155429015,0.206194604185161,"up",1.58213704698058
"(2E)-6-hydroxy-2-methyl-6-(4-methylphenyl)hept-2-enoic acid","Com_2418_pos","(2E)-6-hydroxy-2-methyl-6-(4-methylphenyl)hept-2-enoic acid","C15 H20 O3",230.12692,3.302,231.1342,"Invalid mass","No results","No results",NA,NA,NA,NA,1591062.897,3853626.825,1612550.713,1560018.854,1532670.802,1278933.24,20.4690859963288,21.0334193268936,-0.564333330564814,0.311886017582409,0.380232628022475,"stable",0.934172480775524
"Cytidine 5'-diphosphocholine","Com_2428_pos","Cytidine 5'-diphosphocholine","C14 H26 N4 O11 P2",244.05404,1.387,245.06136,"Invalid mass","No results","No results","Nucleosides, nucleotides, and analogues","Pyrimidine nucleotides","Pyrimidine ribonucleotides","Pyrimidine ribonucleoside diphosphates",2162566.728,3041799.486,2699581.746,1312766.457,1386952.536,610796.455299999,19.9826660003922,21.3150371050645,-1.33237110467228,0.0588461907286148,0.231043381055779,"stable",1.4567053316624
"25-hydroxycholecalciferol","Com_2434_pos","25-hydroxycholecalciferol","C27 H44 O2",400.33453,11.344,401.34189,"No results","Full match","Full match",NA,NA,NA,NA,12178167.6,10024753.21,7190454.545,6046737.573,18950188.73,6391299.97599999,23.1037041297233,23.1908362217158,-0.0871320919924763,0.891328550555463,0.574876965779688,"stable",0.127835063028107
"PC 35:2","Com_2435_pos","PC 35:2","C43 H82 N O8 P",793.56013,11.206,794.56741,"No results","Invalid mass","No results","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphocholines","Phosphocholines",50911645.29,14374189.99,45012617.29,17411974.89,39015997.45,23388784.4,24.5834841673618,24.9340985985522,-0.350614431190401,0.636062285501942,0.491181582280298,"stable",0.430618474187346
"acetyl phospahte","Com_2525_pos","acetyl phospahte","C2 H5 O5 P",139.98757,1.199,318.93784,"No results","No results","Full match",NA,NA,NA,NA,3133754.539,5368947.198,5780086.662,4902531.353,3019894.623,6222678.958,22.1067555299172,22.1327760762203,-0.0260205463030978,0.952961321360617,0.591129984844108,"stable",0.053622023142662
"PC O-38:5","Com_2568_pos","PC O-38:5","C46 H84 N O7 P",793.59568,11.655,794.60298,"No results","Full match","No results",NA,NA,NA,NA,23341929.97,5712207.859,6362922.731,16543634.78,24416700.02,1607292.477,23.0457796158491,23.1744319115243,-0.128652295675149,0.931927268773617,0.585724685797899,"stable",0.0790637051296616
"1-(4-methylphenyl)-3,5-diphenylpent-2-ene-1,5-dione","Com_2582_pos","1-(4-methylphenyl)-3,5-diphenylpent-2-ene-1,5-dione","C24 H20 O2",322.13616,7.416,323.14344,"Invalid mass","No results","No results",NA,NA,NA,NA,8103082.5,5188521.802,6789548.12199999,4310814.069,6179388.67699999,10227467.14,22.6281690545564,22.6506052243068,-0.0224361697504385,0.959501652274391,0.592782077201156,"stable",0.0470746644129383
"Valylproline","Com_2605_pos","Valylproline","C10 H18 N2 O3",214.13209,4.866,215.13937,"Full match","No results","No results","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Dipeptides",17705790.22,17423383.97,18246027.13,17325973.42,17131843.2,12222667.54,23.8732219869366,24.0844394816333,-0.211217494696694,0.328855959336783,0.388130481286579,"stable",0.91585286950597
"Benzoylecgonine","Com_2626_pos","Benzoylecgonine","C16 H19 N O4",289.13513,6.228,290.14239,"Invalid mass","No results","No results","Benzenoids","Benzene and substituted derivatives","Benzoic acids and derivatives","Benzoic acid esters",3593868.488,2831754.717,4046078.987,6255757.413,4025084.381,887894.833199999,21.4257900053721,21.7194880384338,-0.293698033061712,0.765152485414398,0.537215910127119,"stable",0.285547485504244
"1,4-dihydroxyheptadec-16-en-2-yl acetate","Com_2628_pos","1,4-dihydroxyheptadec-16-en-2-yl acetate","C19 H36 O4",310.2511,8.928,311.25838,"Invalid mass","No results","No results",NA,NA,NA,NA,29978698.63,27582740.2,25366751.09,22422178.68,27762493.28,27072256.42,24.6117895786256,24.717044097578,-0.1052545189524,0.433236328185613,0.427444648216813,"stable",0.688201713544318
"N1-Acetylspermine","Com_2645_pos","N1-Acetylspermine","C12 H28 N4 O",244.22704,1.283,245.23431,"Full match","No results","No results","Organic acids and derivatives","Carboxylic acids and derivatives","Carboxylic acid derivatives","Acetamides",1032511.995,929378.181,1054401.394,2298040.01,2518840.409,825573.596100001,20.6837793590682,19.9372087043243,0.746570654743891,0.284079551465988,0.366101901733899,"stable",0.99770900399961
"L-Leucyl-L-Alanine","Com_2647_pos","L-Leucyl-L-Alanine","C9 H18 N2 O3",202.13182,1.813,203.13908,"No results","No results","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides",24986071.11,24514405.52,27891338.58,27878121.58,27926925.5,8704727.00299999,24.1737170205055,24.6183536696932,-0.444636649187686,0.51103395424749,0.452822636411446,"stable",0.627296405397555
"PC O-14:0","Com_2651_pos","PC O-14:0","C22 H46 N O7 P",467.30189,8.462,468.30915,"No results","Full match","Full match",NA,NA,NA,NA,2182544.944,1891788.036,1575439.148,884644.2969,3445008.875,1584516.297,20.6888084317022,20.8320738511829,-0.143265419480681,0.827030472394101,0.55648432646946,"stable",0.207927988005164
"5,5-dimethyl-3-morpholinocyclohex-2-en-1-one","Com_2669_pos","5,5-dimethyl-3-morpholinocyclohex-2-en-1-one","C12 H19 N O2",209.142,6.104,210.14926,"Full match","No results","No results",NA,NA,NA,NA,17566403.87,16093904.98,13637843.6,13109779.36,15586763.02,17497102.1,23.8661902484463,23.9024796120329,-0.0362893635865866,0.83346966376874,0.558397675095955,"stable",0.190633511151902
"Sulfisoxazole","Com_2699_pos","Sulfisoxazole","C11 H13 N3 O3 S",289.0497,2.355,290.05698,"Invalid mass","No results","No results","Benzenoids","Benzene and substituted derivatives","Benzenesulfonamides","Aminobenzenesulfonamides",12723552.58,13110812.61,10070756.32,7030020.49899999,8147599.76899999,4881475.038,22.6406422902827,23.5029735600129,-0.862331269730152,0.0390898794698105,0.215902780496059,"down",1.47727699498818
"diethyl 2-{[2-(2-thienylcarbonyl)hydrazino]methylidene}malonate","Com_2709_pos","diethyl 2-{[2-(2-thienylcarbonyl)hydrazino]methylidene}malonate","C13 H16 N2 O5 S",350.03428,4.766,351.04156,"Invalid mass","No results","No results",NA,NA,NA,NA,1579880.612,1452870.661,1402427.699,1137664.416,1142947.349,797826.8518,19.9492290994787,20.4937846402169,-0.544555540738205,0.0764148413275561,0.241581490351564,"stable",1.42712144222917
"1-(2-furyl)pentane-1,4-dione","Com_2710_pos","1-(2-furyl)pentane-1,4-dione","C9 H10 O3",188.04523,5.754,189.0525,"Invalid mass","No results","No results",NA,NA,NA,NA,4055474.32,4265458.169,4483823.936,3953167.253,4292694.159,5250646.37,22.0906977084995,22.0240022372815,0.0666954712180043,0.646911212310037,0.495318481359097,"stable",0.42878619695087
"L-Cystine","Com_2713_pos","L-Cystine","C6 H12 N2 O4 S2",240.02355,1.337,241.03077,"Full match","No results","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","L-cysteine-S-conjugates",3944866.531,4016994.972,4281709.775,10221155.76,35395126.85,22239075.1,24.2562319554014,21.9596619542103,2.29657000119112,0.0475002989205602,0.221435618089392,"up",1.55423023037637
"D-Glucosamine","Com_2773_pos","D-Glucosamine","C6 H13 N O5",179.0796,5.134,180.08694,"No results","No results","Full match","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","Hexoses",19869840.76,9388313.00400001,11447668.04,7599387.801,8934457.125,12269326.96,23.1656510621454,23.6183539641997,-0.452702902054323,0.312889451014443,0.380714080314764,"stable",0.870938221142514
"(2R,3S,4S,5R,6R)-2-(hydroxymethyl)-6-(propan-2-yloxy)oxane-3,4,5-triol","Com_2778_pos","(2R,3S,4S,5R,6R)-2-(hydroxymethyl)-6-(propan-2-yloxy)oxane-3,4,5-triol","C9 H18 O6",222.10482,7.191,223.11209,"Invalid mass","No results","No results",NA,NA,NA,NA,4081261.732,5434792.706,4381527.184,2609426.929,9345075.369,3971840.54,22.1308175712929,22.1324599201763,-0.00164234888347536,0.997886896939942,0.602215334655208,"stable",0.00252503884441522
"PC 20:3_20:3","Com_2779_pos","PC 20:3_20:3","C48 H84 N O8 P",833.59312,10.551,834.60059,"No results","Full match","No results",NA,NA,NA,NA,54659929.79,48189867.43,47720295.49,28916569.08,24839129.85,34252155.53,24.7937319323776,25.5781021360066,-0.784370203629063,0.0149639299307168,0.175885474024455,"down",1.59836406678149
"D-Serine","Com_2798_pos","D-Serine","C3 H7 N O3",105.04269,1.622,106.04997,"Full match","No results","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Serine and derivatives",15731850.47,17016099.82,18980641.58,37661582.58,33697455.63,28814658.65,24.9843420698317,24.0352025106204,0.949139559211293,0.0033724937909583,0.105463406626211,"up",1.64152472079235
"3-(4-nitrophenyl)[1,2,3]triazolo[1,5-a]quinazolin-5-amine","Com_2808_pos","3-(4-nitrophenyl)[1,2,3]triazolo[1,5-a]quinazolin-5-amine","C15 H10 N6 O2",306.0869,6.107,307.09421,"Full match","No results","No results",NA,NA,NA,NA,467807.117,417545.4905,472348.3094,339254.3735,342555.0888,253731.9152,18.2369766174164,18.7855399040987,-0.548563286682292,0.0459491742798289,0.22054884981852,"down",1.49167021297362
"7-Methylguanosine","Com_2819_pos","7-Methylguanosine","C11 H15 N5 O5",297.10299,6.486,298.11027,"Invalid mass","No results","No results","Nucleosides, nucleotides, and analogues","Purine nucleosides","Not available","Purine nucleosides",4537136.993,7292238.47100001,4635615.861,2822584.827,3846611.884,6639379.082,21.9887864149733,22.3518702298359,-0.363083814862591,0.449145175812497,0.432331476225902,"stable",0.672148653720919
"Cortisol","Com_2825_pos","Cortisol","C21 H30 O5",362.20661,6.983,363.21387,"Invalid mass","No results","No results","Lipids and lipid-like molecules","Steroids and steroid derivatives","Hydroxysteroids","21-hydroxysteroids",1437987.018,10413292.79,1308679.057,842589.284899999,1056440.023,1762911.16,20.1482592732696,21.3624073737542,-1.21414810048455,0.339768115603602,0.392948166888497,"stable",0.870488721284057
"Bisphenol G","Com_2852_pos","Bisphenol G","C21 H28 O2",329.23918,9.57,330.24646,"Invalid mass","No results","No results","Benzenoids","Benzene and substituted derivatives","Diphenylmethanes","Bisphenols",7695379.483,2394055.914,2510885.784,1104904.699,5416107.956,4284952.294,21.4917210948508,21.7754504772235,-0.283729382372663,0.769835429371248,0.538732515794587,"stable",0.265381973767354
"1H-indol-3-yl(pyridin-2-yl)methanol","Com_2860_pos","1H-indol-3-yl(pyridin-2-yl)methanol","C14 H12 N2 O",246.08117,5.94,247.08844,"Invalid mass","No results","No results",NA,NA,NA,NA,442684.9191,402589.6826,407708.1476,332120.3223,337145.8062,248242.347,18.208583106871,18.6706828790617,-0.462099772190705,0.0742165656497653,0.240493228837422,"stable",1.43287536083631
"Glycitin","Com_2903_pos","Glycitin","C22 H22 O10",468.0996,1.973,469.10687,"Invalid mass","No results","No results","Phenylpropanoids and polyketides","Isoflavonoids","Isoflavonoid O-glycosides","Isoflavonoid O-glycosides",2041165.069,1867736.249,1846228.237,15199516.46,27270392.89,17111452.33,24.1956043732567,20.8699900736578,3.32561429959888,0.00482926409663113,0.107890076956705,"up",1.68766031288343
