"","Compound_ID","Name","Formula","Molecular.Weight","RT.[min]","m/z","mzCloud_Results","mzVault_Results","MassList_Results","Class_I","Class_II","Class_III","Class_IV","OCI_M2_WT_1","OCI_M2_WT_2","OCI_M2_WT_3","OCI_M2_2w_1","OCI_M2_2w_2","OCI_M2_2w_3","meanA","meanB","logFC","pvalue","qvalue","change","VIP"
"N,N-Dimethyldecylamine N-oxide","Com_1838_pos","N,N-Dimethyldecylamine N-oxide","C12 H27 N O",201.20948,6.449,202.21676,"Full match","No results","No results","Organic nitrogen compounds","Organonitrogen compounds","Aminoxides","Long-chain alkyl amine oxides",4599694.649,11054310.61,2239833.687,3643943.688,13277815.1,8105064.06500001,22.8033252745176,22.2087241874603,0.594601087057264,0.459115282136791,0.531795262392091,"stable",0.618131912415148
"2,2,5,5-tetramethyl-2,5-dihydro-1H-pyrrole-3-carboxamide","Com_1840_pos","2,2,5,5-tetramethyl-2,5-dihydro-1H-pyrrole-3-carboxamide","C9 H16 N2 O",168.12653,5.557,169.13382,"Full match","No results","No results",NA,NA,NA,NA,12076197.55,10507837.83,11363262.2,10572881.54,9933651.44899999,11811772.43,23.3571600379913,23.4294997210656,-0.0723396830743184,0.418814256552851,0.52406944733316,"stable",0.683330537296592
"WMH","Com_1884_pos","WMH","C22 H28 N6 O4 S",450.21102,5.775,473.20032,"Invalid mass","No results","No results",NA,NA,NA,NA,8514564.019,6046364.668,18124504.81,7428328.795,11234414.95,21585657.84,23.5365325426771,23.2201920116603,0.31634053101677,0.422825211919062,0.524526235102679,"stable",0.448583956570295
"1-Phenyl-3-methyl-5-pyrazolone","Com_1915_pos","1-Phenyl-3-methyl-5-pyrazolone","C10 H10 N2 O",174.07956,5.261,175.08684,"Full match","No results","No results",NA,NA,NA,NA,3013655.394,3586495.124,1089336.652,4874083.75299999,2826698.393,4801360.577,21.9474659970527,21.1174149040329,0.830051093019883,0.368231940627901,0.51754289385421,"stable",1.08166086345472
"Decanoylcarnitine","Com_1990_pos","Decanoylcarnitine","C17 H33 N O4",315.24184,6.555,316.24911,"Full match","Invalid mass","No results","Lipids and lipid-like molecules","Fatty Acyls","Fatty acid esters","Acyl carnitines",6231318.596,6635714.128,5424126.426,7060953.484,6778407.803,5387347.12699999,22.6016967273286,22.5346285765373,0.0670681507913464,0.36584840810444,0.5171954437795,"stable",0.415776002273493
"D-Erythrose 4-phosphate","Com_1999_pos","D-Erythrose 4-phosphate","C4 H9 O7 P",200.00921,1.275,201.01646,"No results","No results","Full match",NA,NA,NA,NA,26707736.07,23650837.16,22426869.32,22960492.35,21628941.1,26224886.1,24.4878477047711,24.5282890578389,-0.0404413530677878,0.793566330869804,0.651932401087779,"stable",0.339024196915804
"PC O-18:1","Com_2020_pos","PC O-18:1","C26 H52 N O7 P",521.34891,9.518,522.35619,"No results","Full match","Full match",NA,NA,NA,NA,8031637.05800001,9153780.02700001,7000941.04900001,11134220.23,9429974.669,13842512.88,23.4333073939927,22.9341054221546,0.499201971838094,0.207763668813319,0.48017467043566,"stable",1.4890421143265
"3-hydroxy-1,5-diphenylpentan-1-one","Com_2036_pos","3-hydroxy-1,5-diphenylpentan-1-one","C17 H18 O2",276.11298,7.319,277.12026,"Invalid mass","No results","No results",NA,NA,NA,NA,13981563.15,11693988.36,16192116.32,14011453.21,10714982.07,14255260.45,23.6194068068673,23.7216914254528,-0.102284618585582,0.205331823736926,0.479290001503123,"stable",0.490838709359321
"5,6-Dihydroxyindole-2-Carboxylic Acid","Com_2056_pos","5,6-Dihydroxyindole-2-Carboxylic Acid","C9 H7 N O4",193.03778,2.482,194.04505,"No results","No results","Full match",NA,NA,NA,NA,15402809.65,16474621.77,16409888.31,24547673.54,26793135.48,21828378.69,24.5347148985814,23.9394980983382,0.595216800243236,0.023152158159159,0.288657703088641,"up",1.80799775411384
"3,4-dihydro-2H,6H-[1,3]thiazino[2,3-b]quinazolin-6-one","Com_2125_pos","3,4-dihydro-2H,6H-[1,3]thiazino[2,3-b]quinazolin-6-one","C11 H10 N2 O S",240.03183,5.962,241.0391,"Invalid mass","No results","No results",NA,NA,NA,NA,5694545.003,5428553.078,10339058.3,5423283.068,5146976.889,6044688.949,22.3977551962064,22.7049622934198,-0.3072070972134,0.318999052137462,0.509435653168234,"stable",0.846853375523468
"DNH","Com_2139_pos","DNH","C14 H20 N6 O7",384.14014,5.751,385.14742,"Full match","No results","No results",NA,NA,NA,NA,12610698.34,11836765.44,20803441.2,11532005.97,14369551.29,25181431.95,23.9405029394681,23.7984117507293,0.14209118873876,0.404528533187113,0.522375903235906,"stable",0.313404593336195
"5-[5-(ethylsulfonyl)-2-hydroxyanilino]-5-oxopentanoic acid","Com_2156_pos","5-[5-(ethylsulfonyl)-2-hydroxyanilino]-5-oxopentanoic acid","C13 H17 N O6 S",337.05808,1.921,338.06535,"Invalid mass","No results","No results",NA,NA,NA,NA,24194425.57,33647994.78,23971104.89,15895563.75,43392869.21,31672022.6,24.7365937203788,24.6823272062856,0.0542665140932357,0.884606702163576,0.676153433444231,"stable",0.112059925636537
"N1-[4-hydroxy-6-(methoxymethyl)pyrimidin-2-yl]acetamide","Com_2158_pos","N1-[4-hydroxy-6-(methoxymethyl)pyrimidin-2-yl]acetamide","C8 H11 N3 O3",197.08033,3.352,198.08761,"Full match","No results","Full match",NA,NA,NA,NA,12990766.87,17615394.67,10640494.64,11529611.06,17185588.48,10955473.92,23.6262283292186,23.6814595359565,-0.0552312067378686,0.470774190689342,0.535722393938219,"stable",0.176403434831614
"N~1~-(2,4-dichlorophenyl)-N~2~-(2,2-dimethoxyethyl)ethanediamide","Com_2163_pos","N~1~-(2,4-dichlorophenyl)-N~2~-(2,2-dimethoxyethyl)ethanediamide","C12 H14 Cl2 N2 O4",337.05801,1.489,338.06524,"Invalid mass","No results","No results",NA,NA,NA,NA,1333848.602,1095940.23,1140865.864,1171480.819,5804744.89,19296316.04,22.2768417470385,20.1775329762807,2.09930877075787,0.232874854323893,0.488382099251376,"stable",1.26047867176271
"3-Indoleacetonitrile","Com_2172_pos","3-Indoleacetonitrile","C10 H8 N2",156.06907,5.266,157.07635,"Full match","No results","No results","Organoheterocyclic compounds","Indoles and derivatives","Indoles","3-alkylindoles",11998406.38,12281053.16,12564610.59,13471901.19,14909484.65,12245094.25,23.6862925747974,23.5497110122,0.13658156259747,0.278791247579662,0.500970472897969,"stable",1.19101815054003
"Desthiobiotin","Com_2209_pos","Desthiobiotin","C10 H18 N2 O3",214.13208,5.781,215.13938,"Full match","No results","No results","Organoheterocyclic compounds","Azoles","Imidazoles","Imidazolyl carboxylic acids and derivatives",13280918.9,15158969.33,16415787.81,11582554.55,9850939.96399999,17086248.56,23.574537480354,23.8283668723155,-0.253829391961439,0.32875479392433,0.511213044206559,"stable",0.850484894723807
"CAR 16:1","Com_2211_pos","CAR 16:1","C23 H44 N O4",397.31971,7.913,398.32699,"No results","Invalid mass","No results",NA,NA,NA,NA,3300513.077,5694372.881,2070098.903,3375507.897,1872237.608,2374120.924,21.2339890874174,21.6922108954534,-0.458221808036022,0.509245005454994,0.547755739284017,"stable",0.802531147022916
"4-amino-2-(2,4-dimethoxyanilino)-5-pyrimidinecarbonitrile","Com_2267_pos","4-amino-2-(2,4-dimethoxyanilino)-5-pyrimidinecarbonitrile","C13 H13 N5 O2",271.10344,4.87,272.11072,"Invalid mass","No results","No results",NA,NA,NA,NA,12068672.56,14993761.41,14092553.31,14205756.08,15946640.16,13013431.76,23.7734065220771,23.7036841233324,0.0697223987447373,0.563192404614391,0.570680559914052,"stable",0.504191435487192
"LPC 14:1-SN1","Com_2319_pos","LPC 14:1-SN1","C22 H44 N O7 P",465.28629,8.107,466.29358,"No results","Full match","No results",NA,NA,NA,NA,2779304.151,4565839.754,2333276.384,1407656.938,1900656.091,1380810.882,20.560004911361,21.5608889557361,-1.0008840443751,0.0208522312131604,0.287959586245903,"down",1.58419654897636
"4-acetyl-4-(ethoxycarbonyl)heptanedioic acid","Com_2356_pos","4-acetyl-4-(ethoxycarbonyl)heptanedioic acid","C12 H18 O7",252.1215,5.178,275.11071,"Invalid mass","No results","No results",NA,NA,NA,NA,3387777.629,3506890.875,2867382.657,3551833.457,2022539.031,3542560.803,21.4880766011731,21.6283239581331,-0.140247356959989,0.71533588665392,0.628026381654748,"stable",0.45231663479295
"CAR 7:0","Com_2393_pos","CAR 7:0","C14 H28 N O4",273.19426,5.821,274.20153,"No results","Invalid mass","No results",NA,NA,NA,NA,9450565.754,8758376.37699999,7423983.23299999,10293549.13,14333990.83,8978368.35099999,23.3887320059531,23.0193211023185,0.369410903634535,0.17086741413546,0.46454138651082,"stable",1.19928635387452
"5'-Methylthioadenosine","Com_2394_pos","5'-Methylthioadenosine","C11 H15 N5 O3 S",297.09017,1.336,298.09736,"No results","Full match","Full match","Nucleosides, nucleotides, and analogues","5'-deoxyribonucleosides","5'-deoxy-5'-thionucleosides","5'-deoxy-5'-thionucleosides",4685547.937,6413807.00199999,6298216.264,6796822.961,8305875.228,5918855.531,22.7263388986774,22.453015905387,0.273322993290478,0.282310017497135,0.501795022598053,"stable",1.05186290186874
"(2E)-6-hydroxy-2-methyl-6-(4-methylphenyl)hept-2-enoic acid","Com_2418_pos","(2E)-6-hydroxy-2-methyl-6-(4-methylphenyl)hept-2-enoic acid","C15 H20 O3",230.12692,3.302,231.1342,"Invalid mass","No results","No results",NA,NA,NA,NA,1490795.976,1406054.232,1419539.753,1393611.132,1249921.322,1437985.097,20.3731399235091,20.455954676599,-0.0828147530899415,0.27031465410496,0.498907953223034,"stable",0.998251447187732
"Cytidine 5'-diphosphocholine","Com_2428_pos","Cytidine 5'-diphosphocholine","C14 H26 N4 O11 P2",244.05404,1.387,245.06136,"Invalid mass","No results","No results","Nucleosides, nucleotides, and analogues","Pyrimidine nucleotides","Pyrimidine ribonucleotides","Pyrimidine ribonucleoside diphosphates",6155280.40500001,413379.4644,5658782.60300001,8527936.93100001,2456932.484,4241101.2,22.0893998661237,21.2141868761251,0.875212989998602,0.42728540457409,0.525025021745368,"stable",0.571418621646483
"25-hydroxycholecalciferol","Com_2434_pos","25-hydroxycholecalciferol","C27 H44 O2",400.33453,11.344,401.34189,"No results","Full match","Full match",NA,NA,NA,NA,4610848.118,5088298.932,2656559.726,5776757.68200001,7556619.175,8776195.14800001,22.7921007371041,21.9188268101006,0.873273927003453,0.180137200650886,0.468965697960356,"stable",1.49042872437442
"PC 35:2","Com_2435_pos","PC 35:2","C43 H82 N O8 P",793.56013,11.206,794.56741,"No results","Invalid mass","No results","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphocholines","Phosphocholines",33386061.44,39019267.68,53499851.64,26925721.2,34279060.96,31490911.9,24.8739127013511,25.2944858311081,-0.420573129756974,0.138987943845992,0.445795419059568,"stable",1.29243351459468
"acetyl phospahte","Com_2525_pos","acetyl phospahte","C2 H5 O5 P",139.98757,1.199,318.93784,"No results","No results","Full match",NA,NA,NA,NA,7204009.38800001,7258642.937,5017121.529,6659992.73000001,5620258.241,6023984.17299999,22.5371935704285,22.6100218345761,-0.0728282641475957,0.730241723715872,0.632831342419908,"stable",0.356582301678842
"PC O-38:5","Com_2568_pos","PC O-38:5","C46 H84 N O7 P",793.59568,11.655,794.60298,"No results","Full match","No results",NA,NA,NA,NA,3856646.155,4326116.896,18131503.95,1634118.982,10674627.58,891481.2361,21.2512029697688,22.6785172781116,-1.42731430834283,0.474380456016198,0.536909328225194,"stable",0.912410277626092
"1-(4-methylphenyl)-3,5-diphenylpent-2-ene-1,5-dione","Com_2582_pos","1-(4-methylphenyl)-3,5-diphenylpent-2-ene-1,5-dione","C24 H20 O2",322.13616,7.416,323.14344,"Invalid mass","No results","No results",NA,NA,NA,NA,11388640.09,10145236.84,10588534.83,7094188.617,8367604.497,10949225.99,23.0463050140869,23.3504636655209,-0.304158651434069,0.286979631198071,0.502862040505831,"stable",1.18610029793581
"Valylproline","Com_2605_pos","Valylproline","C10 H18 N2 O3",214.13209,4.866,215.13937,"Full match","No results","No results","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Dipeptides",30962800.67,32774676.52,34500327.4,25083087.49,22946715,25236210.67,24.540329289562,24.9634058533026,-0.42307656374054,0.0210389254471972,0.288021809845193,"down",1.81184790985821
"Benzoylecgonine","Com_2626_pos","Benzoylecgonine","C16 H19 N O4",289.13513,6.228,290.14239,"Invalid mass","No results","No results","Benzenoids","Benzene and substituted derivatives","Benzoic acids and derivatives","Benzoic acid esters",994752.4764,1641125.109,1321089.62,1802522.034,2142041.141,705389.843499999,20.4134005003077,20.3011762543006,0.112224246007131,0.851033957586971,0.667624174339666,"stable",0.195443394683867
"1,4-dihydroxyheptadec-16-en-2-yl acetate","Com_2628_pos","1,4-dihydroxyheptadec-16-en-2-yl acetate","C19 H36 O4",310.2511,8.928,311.25838,"Invalid mass","No results","No results",NA,NA,NA,NA,22003142.4,16167502.19,19769151.51,14589587.92,7584782.173,10257296.17,23.3144197556738,24.1915157762869,-0.87709602061302,0.0273906072830974,0.289642854986413,"down",1.55706905260863
"N1-Acetylspermine","Com_2645_pos","N1-Acetylspermine","C12 H28 N4 O",244.22704,1.283,245.23431,"Full match","No results","No results","Organic acids and derivatives","Carboxylic acids and derivatives","Carboxylic acid derivatives","Acetamides",1116954.474,3229377.629,1586186.813,1092177.322,2653600.916,802741.939199999,20.3376241358291,20.770364979856,-0.432740844026938,0.267390122398891,0.498170163777813,"stable",0.568941089373485
"L-Leucyl-L-Alanine","Com_2647_pos","L-Leucyl-L-Alanine","C9 H18 N2 O3",202.13182,1.813,203.13908,"No results","No results","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides",18458256.75,19467391.66,16970948.97,14619035.13,17711612.6,15106298.53,23.9093946208677,24.122961045342,-0.213566424474276,0.075139185814882,0.376583774290654,"stable",1.36039002503732
"PC O-14:0","Com_2651_pos","PC O-14:0","C22 H46 N O7 P",467.30189,8.462,468.30915,"No results","Full match","Full match",NA,NA,NA,NA,2349538.788,4711736.372,1808981.008,2421660.122,3435794.824,2389099.185,21.3692709136568,21.3728397917672,-0.00356887811042839,0.989844857247173,0.70026398714495,"stable",0.00755889654699952
"5,5-dimethyl-3-morpholinocyclohex-2-en-1-one","Com_2669_pos","5,5-dimethyl-3-morpholinocyclohex-2-en-1-one","C12 H19 N O2",209.142,6.104,210.14926,"Full match","No results","No results",NA,NA,NA,NA,14313539.76,16086885.24,13785076.79,13008276.99,12893863.98,15135903.44,23.7015264449381,23.8089542701165,-0.10742782517837,0.501114800355861,0.545323834356888,"stable",0.890269670248837
"Sulfisoxazole","Com_2699_pos","Sulfisoxazole","C11 H13 N3 O3 S",289.0497,2.355,290.05698,"Invalid mass","No results","No results","Benzenoids","Benzene and substituted derivatives","Benzenesulfonamides","Aminobenzenesulfonamides",11952122.57,19397650.91,15095006.02,15369611.77,13707066.47,11976410.56,23.6985620482411,23.8559033743909,-0.157341326149822,0.612288028128245,0.591026342749299,"stable",0.619364030449127
"diethyl 2-{[2-(2-thienylcarbonyl)hydrazino]methylidene}malonate","Com_2709_pos","diethyl 2-{[2-(2-thienylcarbonyl)hydrazino]methylidene}malonate","C13 H16 N2 O5 S",350.03428,4.766,351.04156,"Invalid mass","No results","No results",NA,NA,NA,NA,6673527.074,2183068.032,3877906.221,5990186.53500001,14383555.6,8571211.916,23.1077180972252,21.8715967219593,1.23612137526591,0.275450998559639,0.500170861844058,"stable",1.36499053247523
"1-(2-furyl)pentane-1,4-dione","Com_2710_pos","1-(2-furyl)pentane-1,4-dione","C9 H10 O3",188.04523,5.754,189.0525,"Invalid mass","No results","No results",NA,NA,NA,NA,4224142.945,3982182.484,4888861.58800001,4606438.393,3115546.702,5082486.47099999,21.9944590797358,22.0521407531054,-0.057681673369558,0.736840680892079,0.634919127199034,"stable",0.232421167013935
"L-Cystine","Com_2713_pos","L-Cystine","C6 H12 N2 O4 S2",240.02355,1.337,241.03077,"Full match","No results","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","L-cysteine-S-conjugates",13934451.45,14509486.62,5578194.98499999,8864752.219,7769961.423,7426547.091,22.9311283494603,23.3113376487659,-0.380209299305584,0.445028607125906,0.526918859110508,"stable",0.726625327493562
"D-Glucosamine","Com_2773_pos","D-Glucosamine","C6 H13 N O5",179.0796,5.134,180.08694,"No results","No results","Full match","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","Hexoses",7538353.90600001,6496650.26600001,7058676.596,5483520.77400001,4576246.56000001,7345931.90800001,22.4403061697523,22.7426830005219,-0.302376830769596,0.235805925762024,0.4892421137834,"stable",1.11053945566609
"(2R,3S,4S,5R,6R)-2-(hydroxymethyl)-6-(propan-2-yloxy)oxane-3,4,5-triol","Com_2778_pos","(2R,3S,4S,5R,6R)-2-(hydroxymethyl)-6-(propan-2-yloxy)oxane-3,4,5-triol","C9 H18 O6",222.10482,7.191,223.11209,"Invalid mass","No results","No results",NA,NA,NA,NA,3738404.22,8654832.93400001,3884614.172,3374337.577,5949796.74600001,3883851.547,22.0265461538912,22.2561351881079,-0.229589034216694,0.29053709516228,0.503654838647653,"stable",0.453085581302705
"PC 20:3_20:3","Com_2779_pos","PC 20:3_20:3","C48 H84 N O8 P",833.59312,10.551,834.60059,"No results","Full match","No results",NA,NA,NA,NA,14998812.43,48638998.31,43411910.7,31572193.72,32561168.24,32997146.17,24.9482127387699,24.9151809027106,0.0330318360593225,0.955390527600186,0.692775496054203,"stable",0.0577229664376891
"D-Serine","Com_2798_pos","D-Serine","C3 H7 N O3",105.04269,1.622,106.04997,"Full match","No results","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Serine and derivatives",26545721.1,24584807.14,22573043.26,25970921.26,28744212.22,25287114.27,24.6663536946546,24.5471124319159,0.119241262738697,0.263702502003041,0.497219765569134,"stable",1.06116593631977
"3-(4-nitrophenyl)[1,2,3]triazolo[1,5-a]quinazolin-5-amine","Com_2808_pos","3-(4-nitrophenyl)[1,2,3]triazolo[1,5-a]quinazolin-5-amine","C15 H10 N6 O2",306.0869,6.107,307.09421,"Full match","No results","No results",NA,NA,NA,NA,317854.5318,331674.6371,323059.5344,346489.3842,243544.8587,320575.9133,18.1955287114215,18.3062856097746,-0.11075689835312,0.585457218659186,0.580152670439763,"stable",0.63509060877147
"7-Methylguanosine","Com_2819_pos","7-Methylguanosine","C11 H15 N5 O5",297.10299,6.486,298.11027,"Invalid mass","No results","No results","Nucleosides, nucleotides, and analogues","Purine nucleosides","Not available","Purine nucleosides",7662617.872,3882673.697,4975533.52799999,4838743.42199999,3841546.63,3973837.823,22.0005194702068,22.3348149237407,-0.334295453533862,0.215867181955864,0.483000441761925,"stable",0.909327709210053
