"","Compound_ID","Name","Formula","Molecular.Weight","RT.[min]","m/z","mzCloud_Results","mzVault_Results","MassList_Results","Class_I","Class_II","Class_III","Class_IV","MV4_11_WT_1","MV4_11_WT_2","MV4_11_WT_3","MV4_11_2w_1","MV4_11_2w_2","MV4_11_2w_3","MV4_11_6w_1","MV4_11_6w_2","MV4_11_6w_3","meanA","meanB","logFC","pvalue","qvalue","change","VIP"
"GNH","Com_1483_pos","GNH","C12 H18 N6 O5",163.06688,5.016,164.07416,"Invalid mass","No results","No match",NA,NA,NA,NA,1091354.77,3155778.387,23120732.63,3062514.352,2521812.657,1351911.041,1311765.049,4059932.382,37699092.36,21.7705020452596,22.0366456572706,-0.266143612010953,0.867888771674249,0.714397447121984,"stable",0.163141924664463
"Noroxycodone-d3","Com_1495_pos","Noroxycodone-d3","C17 H16 [2]H3 N O4",304.15013,5.261,305.15741,"Full match","No results","No results",NA,NA,NA,NA,41953786.73,25419612.81,63387679.71,25830719.16,24523672.42,26292597.19,31416320.63,26368628.78,103147543.7,24.9993123052697,25.2798118470416,-0.280499541771903,0.601120440156433,0.634035830756109,"stable",0.425793055949072
"4-chloro-5-morpholino-2-quinoxalin-2-ylpyridazin-3(2H)-one","Com_1544_pos","4-chloro-5-morpholino-2-quinoxalin-2-ylpyridazin-3(2H)-one","C16 H14 Cl N5 O2",343.0842,2.054,344.09148,"Full match","No results","No results",NA,NA,NA,NA,23908071.96,30821195.21,16172631.59,54741813.09,50622583.99,54828496.19,18144040.83,38758778.22,38656272.25,25.255508610897,24.4451550144034,0.810353596493648,0.075282015614182,0.236578590292831,"stable",1.34002690954071
"5-OxoETE","Com_1549_pos","5-OxoETE","C20 H30 O3",318.21754,8.119,319.22482,"Invalid mass","No results","No results","Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","Long-chain fatty acids",19682434.97,12413622.34,15424322.56,12837812.61,13127574.78,29886310.99,20426517.39,14422393.05,8890894.163,23.873769813122,23.891509997351,-0.017740184229055,0.956503798993758,0.733813845000954,"stable",0.0386815512498721
"PC O-32:2","Com_1571_pos","PC O-32:2","C40 H78 N O7 P",715.55175,10.402,716.5589,"No results","Full match","No results",NA,NA,NA,NA,30217085.89,51257328.12,60231541.94,29370940.15,50005521.2,80154250.1099999,66823319.73,39715847.71,30183154.76,25.4540076507448,25.4347106659268,0.0192969848180233,0.962272993445444,0.734986801438471,"stable",0.0396458070538939
"5-(benzyloxy)-2-(hydroxymethyl)-1,4-dihydropyridin-4-one","Com_1597_pos","5-(benzyloxy)-2-(hydroxymethyl)-1,4-dihydropyridin-4-one","C13 H13 N O3",231.08758,5.613,232.09485,"Invalid mass","No results","No results",NA,NA,NA,NA,9333989.14199999,12710290.56,778795.131200001,1461706.519,16095476.53,14581986.37,857428.9078,9255953.21000001,1037073.309,21.8421253741125,22.1081467909477,-0.266021416835244,0.869499235175188,0.714775553024891,"stable",0.15291534817895
"4-(Diethylamino)benzaldehyde","Com_1611_pos","4-(Diethylamino)benzaldehyde","C11 H15 N O",177.11557,6.481,178.12287,"Full match","No results","No results",NA,NA,NA,NA,11609150.63,7754271.73099999,7282419.67600001,8981290.36299999,7528445.08,8078318.946,20842727.84,7822680.68300001,9851983.17899999,23.2220484370998,23.0504351338462,0.17161330325359,0.598443071419351,0.632999431169432,"stable",0.39455181976605
"SM 8:0;2O/26:0","Com_1627_pos","SM 8:0;2O/26:0","C39 H81 N2 O6 P",704.58393,8.862,705.59121,"No results","Full match","No results",NA,NA,NA,NA,180712871,121304570.1,93765016.33,2064522.405,2532351.314,3839469.482,2273899.122,2230882.09,1934008.122,21.2018300677316,26.9219097016531,-5.72007963392153,0.000255944652519317,0.0120613440970338,"down",2.19593188499091
"L-Alanyl-L-proline","Com_1628_pos","L-Alanyl-L-proline","C8 H14 N2 O3",186.10083,1.408,187.10811,"Full match","No results","No results","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Dipeptides",767376.5498,721693.1831,665692.134300001,712780.3273,746022.170500001,696963.0322,19391625.16,736093.105,641079.9188,20.2252138982901,19.4516989503354,0.773514947954656,0.3773125330325,0.520949869267341,"stable",0.537654291158108
"N-acetyl-D-glucosamine","Com_1662_pos","N-acetyl-D-glucosamine","C8 H15 N O6",221.09023,1.476,222.09745,"No results","No results","Full match","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","Acylaminosugars",12484896.79,6905123.936,5027617.832,4381623.096,5081965.306,4608557.076,1596572.801,5644288.313,7135298.711,22.0462203834333,22.8514533319366,-0.805232948503303,0.167199399468137,0.33682898999237,"stable",1.12944226746409
"D-(+)-Maltose","Com_1673_pos","D-(+)-Maltose","C12 H22 O11",364.09863,1.395,365.1059,"Invalid mass","No results","No results","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","O-glycosyl compounds",25021208.67,24853027.68,34013489.85,10396053.27,16151639.3,17973838.77,42224395.59,7852923.649,24111473.63,24.0189489092191,24.7210567092754,-0.702107800056343,0.113207070882908,0.27984086299055,"stable",0.997865937258452
"PC O-30:0","Com_1675_pos","PC O-30:0","C38 H78 N O7 P",691.55216,10.295,692.55944,"No results","Full match","No results",NA,NA,NA,NA,36616728.44,29571171.79,28603169.01,39068270.64,51581225.6200001,102902561.8,112949913.8,54460739.19,55034208.42,25.9366978186386,24.9044530995671,1.03224471907146,0.00764236738434489,0.0809344005569272,"up",1.6055589693209
"2-morpholino-1-phenyl-1-ethanol","Com_1687_pos","2-morpholino-1-phenyl-1-ethanol","C12 H17 N O2",189.11896,6.911,190.12624,"Invalid mass","No results","No results",NA,NA,NA,NA,391238.1898,551790.5648,8039507.54899999,875992.7996,713515.685199999,487657.6207,893686.5892,278038.017,24666355.76,20.081837919358,20.1967082140064,-0.114870294648448,0.948334111896437,0.732134961119725,"stable",0.0587641985328522
"tetranor-12(R)-HETE","Com_1693_pos","tetranor-12(R)-HETE","C16 H26 O3",283.21506,7.145,306.20432,"Invalid mass","No results","No results",NA,NA,NA,NA,12728258.95,14750707.78,8117093.69000001,18019524,19058803.94,26275581.01,20156290.68,21095290.66,16528122.12,24.251299181382,23.4561148120093,0.795184369372794,0.0771451963017737,0.23887191349421,"stable",1.79133485042057
"Nitrosonornicotine","Com_1695_pos","Nitrosonornicotine","C9 H11 N3 O",177.0923,6.234,178.09958,"Invalid mass","No results","No results","Organoheterocyclic compounds","Pyridines and derivatives","Pyrrolidinylpyridines","Pyrrolidinylpyridines",13569994.67,16341211.81,15679490.02,14255770.57,11083020.29,10554389.45,17353021.24,10622875.9,9638112.27999999,23.5146506662169,23.852767918598,-0.338117252381075,0.0656277753820067,0.223508500986125,"stable",1.18991994603747
"Nicotinic acid","Com_1723_pos","Nicotinic acid","C6 H5 N O2",123.02996,1.238,124.03726,"Invalid mass","No results","No results","Organoheterocyclic compounds","Pyridines and derivatives","Pyridinecarboxylic acids and derivatives","Pyridinecarboxylic acids",26376107.34,29492232.67,25528019.77,27795389.62,15919519.86,34093185.38,31780008.11,30535810.65,22445465.95,24.6468585829827,24.6907127769315,-0.0438541939488282,0.814587500469688,0.701291734801175,"stable",0.147039789045886
"PC O-32:0","Com_1725_pos","PC O-32:0","C40 H82 N O7 P",719.57656,11.277,720.58383,"No results","Invalid mass","No results",NA,NA,NA,NA,24544341.36,21751221.79,19607648.04,38872633,55229885.8,88208751.52,110783453.9,59494170.83,51016175.95,25.9132465600215,24.3827977931822,1.53044876683932,0.000589731521492739,0.0187253229745401,"up",1.91575280022264
"Theobromine","Com_1728_pos","Theobromine","C7 H8 N4 O2",180.06368,1.512,181.07105,"Invalid mass","No match","No match","Organoheterocyclic compounds","Imidazopyrimidines","Purines and purine derivatives","Xanthines",80197801.11,70583855.6599999,65121623.1799999,71116647.9399999,69510503.4499999,58796955.87,37746722.11,66671838.15,51063323.67,25.7849760138031,26.095509191048,-0.310533177244846,0.106363464934656,0.272700714257857,"stable",1.0533942248227
"4-(2-chloro-6-fluorobenzyl)-3,5-dimethyl-4-prop-2-ynyl-4H-pyrazole","Com_1736_pos","4-(2-chloro-6-fluorobenzyl)-3,5-dimethyl-4-prop-2-ynyl-4H-pyrazole","C15 H14 Cl F N2",276.08269,1.486,277.08997,"Full match","No results","No results",NA,NA,NA,NA,7737085.207,10500955.5,8513175.53999999,15726828.01,12481117.79,13011739.29,1367282.192,9171580.29399999,11957919.75,23.0227267135851,23.0762139836355,-0.0534872700504074,0.926381418459625,0.727516927246793,"stable",0.0565077638237312
"N1-(2-amino-2-oxoethyl)-2-(isopropylthio)acetamide","Com_1756_pos","N1-(2-amino-2-oxoethyl)-2-(isopropylthio)acetamide","C7 H14 N2 O2 S",190.07855,6.357,191.08583,"Invalid mass","No results","No results",NA,NA,NA,NA,23897800.25,24842851.9,11074206.51,14304479.73,13006668.46,20942433.16,16033840.04,16354540.29,6248499.077,23.69925339063,24.1591339836069,-0.459880592976926,0.369406072754643,0.515662681567958,"stable",0.821690111111782
"1,4-dihydroxy-1,4-dimethyl-7-(propan-2-ylidene)-decahydroazulen-6-one","Com_1760_pos","1,4-dihydroxy-1,4-dimethyl-7-(propan-2-ylidene)-decahydroazulen-6-one","C15 H24 O3",274.15469,6.952,275.16197,"Invalid mass","No results","No results",NA,NA,NA,NA,36959759.59,30580108.54,33427543.69,22700063.55,13636755.5,48010068.0199999,42371935.1,22598749.76,33809850.81,24.7385515606181,25.0000254132831,-0.261473852664945,0.400342672751688,0.535712978023052,"stable",0.520391907483586
"1-[(3,5-dimethylisoxazol-4-yl)sulfonyl]piperidine","Com_1790_pos","1-[(3,5-dimethylisoxazol-4-yl)sulfonyl]piperidine","C10 H16 N2 O3 S",244.08848,5.737,245.09576,"Full match","No results","Full match",NA,NA,NA,NA,517679.9631,1389188.598,2370727.057,7049549.41800001,5475812.761,1945543.387,1636536.248,2379907.261,15469694.01,21.9555187339494,20.1881367138249,1.76738202012452,0.0892171950361936,0.252240046037719,"stable",1.35371367028732
"CAR 14:1","Com_1804_pos","CAR 14:1","C21 H40 N O4",369.28834,7.307,370.29562,"No results","Invalid mass","No results",NA,NA,NA,NA,2345951.393,2942411.903,2397100.179,4549950.263,3031250.903,4689918.007,5598203.74399999,6944637.074,2690058.837,22.0522065310408,21.2810560845736,0.771150446467168,0.0147394992112362,0.112422730248352,"up",1.49436831019249
"NAD+","Com_1825_pos","NAD+","C21 H27 N7 O14 P2",663.10975,2.851,332.56215,"No results","No results","Full match","Nucleosides, nucleotides, and analogues","(5'->5')-dinucleotides","Not available","(5'->5')-dinucleotides",203306775.6,203566093.7,170550539.2,201782395.5,178979954.5,89153238.2699999,233166676.7,182088064,155338749.8,27.3101536206836,27.5152097246029,-0.205056103919254,0.373097170647315,0.51814543285204,"stable",0.565330044316771
"N,N-Dimethyldecylamine N-oxide","Com_1838_pos","N,N-Dimethyldecylamine N-oxide","C12 H27 N O",201.20948,6.449,202.21676,"Full match","No results","No results","Organic nitrogen compounds","Organonitrogen compounds","Aminoxides","Long-chain alkyl amine oxides",2361354.015,3774299.241,3450978.669,3738902.428,3805973.576,2675539.581,2463236.462,4613380.676,2146123.586,21.5747057138335,21.5791781404267,-0.00447242659319969,0.987520117393771,0.740000584363968,"stable",0.0128712744578078
"2,2,5,5-tetramethyl-2,5-dihydro-1H-pyrrole-3-carboxamide","Com_1840_pos","2,2,5,5-tetramethyl-2,5-dihydro-1H-pyrrole-3-carboxamide","C9 H16 N2 O",168.12653,5.557,169.13382,"Full match","No results","No results",NA,NA,NA,NA,13315948.49,13416589.94,12203953.04,16486920.51,13646692.89,14975932.77,15902108.95,13977254.78,11285792.97,23.7667176846653,23.6283372510575,0.138380433607878,0.173941091905468,0.344054283641003,"stable",0.880551172485537
"WMH","Com_1884_pos","WMH","C22 H28 N6 O4 S",450.21102,5.775,473.20032,"Invalid mass","No results","No results",NA,NA,NA,NA,8702184.71299999,7956562.51699999,4727216.29000001,10015622.28,7266743.52,10745506.07,18030213.15,7899541.965,6267952.364,23.1671116415961,22.7164064998674,0.450705141728623,0.261193008814587,0.429481814743893,"stable",0.924593072633239
"1-Phenyl-3-methyl-5-pyrazolone","Com_1915_pos","1-Phenyl-3-methyl-5-pyrazolone","C10 H10 N2 O",174.07956,5.261,175.08684,"Full match","No results","No results",NA,NA,NA,NA,3363731.933,3295755.088,4198026.53,5718390.087,3477521.916,4206596.517,6455464.87700001,3165765.436,4487854.482,22.0824724602625,21.7783629222778,0.304109537984775,0.16747838820192,0.337095735512984,"stable",0.927710011642661
"Decanoylcarnitine","Com_1990_pos","Decanoylcarnitine","C17 H33 N O4",315.24184,6.555,316.24911,"Full match","Invalid mass","No results","Lipids and lipid-like molecules","Fatty Acyls","Fatty acid esters","Acyl carnitines",1119666.815,1102303.328,1125488.623,1059374.111,1393814.269,1062243.125,4618655.333,1416179.145,926154.8879,20.4729296610425,20.0896159805623,0.383313680480175,0.320326892991342,0.48003979796207,"stable",0.606408321062424
"D-Erythrose 4-phosphate","Com_1999_pos","D-Erythrose 4-phosphate","C4 H9 O7 P",200.00921,1.275,201.01646,"No results","No results","Full match",NA,NA,NA,NA,30494988.3,30041200.5,27682564.49,23546663.53,28213577.81,24085782.37,20387612.24,26387696.44,21756610.93,24.5116810210506,24.8083274069803,-0.296646385929733,0.0089560510145205,0.0870788964910569,"down",1.60108661231618
"PC O-18:1","Com_2020_pos","PC O-18:1","C26 H52 N O7 P",521.34891,9.518,522.35619,"No results","Full match","Full match",NA,NA,NA,NA,4640288.466,5254897.86300001,10677849.94,7076705.60100001,4488824.597,5316475.093,17989792.51,8331235.56300001,11587296.42,22.9585677123539,22.606377399958,0.352190312395901,0.499001569152941,0.589859348826757,"stable",0.564591408433408
"3-hydroxy-1,5-diphenylpentan-1-one","Com_2036_pos","3-hydroxy-1,5-diphenylpentan-1-one","C17 H18 O2",276.11298,7.319,277.12026,"Invalid mass","No results","No results",NA,NA,NA,NA,12834385.23,13034883.44,7519977.467,13152858.35,12703090.82,13969841.62,11415436.44,14071966.14,8849356.104,23.5418843163123,23.3638940370019,0.177990279310404,0.576303783262631,0.624199039210256,"stable",0.626515052309991
"5,6-Dihydroxyindole-2-Carboxylic Acid","Com_2056_pos","5,6-Dihydroxyindole-2-Carboxylic Acid","C9 H7 N O4",193.03778,2.482,194.04505,"No results","No results","Full match",NA,NA,NA,NA,27412996.89,27636401.48,24454056.75,28105853.24,24781755.28,28226328.84,1344646.241,40568836.06,29288085.76,24.0823591441328,24.6573312144214,-0.574972070288563,0.479303286650931,0.580081578205446,"stable",0.429108958112224
"3,4-dihydro-2H,6H-[1,3]thiazino[2,3-b]quinazolin-6-one","Com_2125_pos","3,4-dihydro-2H,6H-[1,3]thiazino[2,3-b]quinazolin-6-one","C11 H10 N2 O S",240.03183,5.962,241.0391,"Invalid mass","No results","No results",NA,NA,NA,NA,4886555.45300001,5024782.338,15446488.85,5652240.084,5284967.477,5396626.635,6456194.473,5994278.214,15414438.1,22.6904445184689,22.7872639018039,-0.0968193833350028,0.882258901722589,0.717736256462522,"stable",0.160663389049672
"DNH","Com_2139_pos","DNH","C14 H20 N6 O7",384.14014,5.751,385.14742,"Full match","No results","No results",NA,NA,NA,NA,14193944.57,8582614.72899999,7250238.81199999,10804745.88,8367364.98099999,13750183.57,19322919.53,9091819.95299999,6618810.805,23.3420898874098,23.193785044714,0.148304842695882,0.705450951358039,0.670315413573131,"stable",0.322636033880874
"5-[5-(ethylsulfonyl)-2-hydroxyanilino]-5-oxopentanoic acid","Com_2156_pos","5-[5-(ethylsulfonyl)-2-hydroxyanilino]-5-oxopentanoic acid","C13 H17 N O6 S",337.05808,1.921,338.06535,"Invalid mass","No results","No results",NA,NA,NA,NA,1304095.041,1920785.78,16664101.69,4912546.10699999,3854824.295,1225325.318,1220458.636,1292647.49,10903116.46,21.3716888754662,21.7260409982462,-0.354352122779954,0.797995551485348,0.696963070167681,"stable",0.269873619939333
"N1-[4-hydroxy-6-(methoxymethyl)pyrimidin-2-yl]acetamide","Com_2158_pos","N1-[4-hydroxy-6-(methoxymethyl)pyrimidin-2-yl]acetamide","C8 H11 N3 O3",197.08033,3.352,198.08761,"Full match","No results","Full match",NA,NA,NA,NA,23014123.04,26721547.22,24698355.58,28235184.34,24998090.72,24084563.31,4696734.581,20701843.56,24747286.28,24.1458600442762,24.5618093322173,-0.415949287941075,0.350157791437301,0.502289636339069,"stable",0.571740781729992
"N~1~-(2,4-dichlorophenyl)-N~2~-(2,2-dimethoxyethyl)ethanediamide","Com_2163_pos","N~1~-(2,4-dichlorophenyl)-N~2~-(2,2-dimethoxyethyl)ethanediamide","C12 H14 Cl2 N2 O4",337.05801,1.489,338.06524,"Invalid mass","No results","No results",NA,NA,NA,NA,1275345.226,1162017.361,1184247.86,5040291.023,29834206.67,72649301.5300001,5933218.91700001,7720318.138,295417129.6,24.4547959949686,20.2020654074814,4.25273058748719,0.00674958317355951,0.0760925560800703,"up",1.66786557444446
"3-Indoleacetonitrile","Com_2172_pos","3-Indoleacetonitrile","C10 H8 N2",156.06907,5.266,157.07635,"Full match","No results","No results","Organoheterocyclic compounds","Indoles and derivatives","Indoles","3-alkylindoles",11590161.94,11605647.67,10525618.45,15033124.96,12835939.42,15535407.46,17591078.2,13655994.45,14178432.8,23.8121583751673,23.4207075856843,0.391450789483024,0.00184172361632466,0.0392487495273152,"up",1.8347448267595
"Desthiobiotin","Com_2209_pos","Desthiobiotin","C10 H18 N2 O3",214.13208,5.781,215.13938,"Full match","No results","No results","Organoheterocyclic compounds","Azoles","Imidazoles","Imidazolyl carboxylic acids and derivatives",11605852.12,10993947.15,10601731.34,10468941.23,13087318.96,12385363.52,13811731.34,13450958.76,9864464.611,23.5263028608394,23.3987839266646,0.127518934174795,0.20544310232094,0.378338524153872,"stable",0.806158701314113
"CAR 16:1","Com_2211_pos","CAR 16:1","C23 H44 N O4",397.31971,7.913,398.32699,"No results","Invalid mass","No results",NA,NA,NA,NA,473291.1263,855709.215399999,1192990.02,2774532.937,1634989.212,4035466.818,4693277.337,4464140.677,2438693.878,21.576459985503,19.5817599977382,1.99469998776481,0.0150656249168871,0.11354611120014,"up",1.914110941046
"4-amino-2-(2,4-dimethoxyanilino)-5-pyrimidinecarbonitrile","Com_2267_pos","4-amino-2-(2,4-dimethoxyanilino)-5-pyrimidinecarbonitrile","C13 H13 N5 O2",271.10344,4.87,272.11072,"Invalid mass","No results","No results",NA,NA,NA,NA,7015561.691,6934365.056,6230096.11400001,7191285.307,5217699.68399999,5632404.51,2698750.361,6876002.34,4214166.479,22.2669891330741,22.6794275108826,-0.412438377808503,0.114102864056982,0.280737755695017,"stable",0.982170569438424
"LPC 14:1-SN1","Com_2319_pos","LPC 14:1-SN1","C22 H44 N O7 P",465.28629,8.107,466.29358,"No results","Full match","No results",NA,NA,NA,NA,7614728.82000001,6322930.019,6173205.778,11588074.03,11626212.99,17908282.77,800352.458200001,15383649.01,14696780.9,23.0542177105319,22.6700371675665,0.384180542965417,0.607142469945244,0.636345681693842,"stable",0.311849739006176
