"","Compound_ID","Name","Formula","Molecular.Weight","RT.[min]","m/z","mzCloud_Results","mzVault_Results","MassList_Results","Class_I","Class_II","Class_III","Class_IV","OCI_M2_WT_1","OCI_M2_WT_2","OCI_M2_WT_3","OCI_M2_6w_1","OCI_M2_6w_2","OCI_M2_6w_3","meanA","meanB","logFC","pvalue","qvalue","change","VIP"
"N1-[5-(3,5-dimethylpiperidino)-4-fluoro-2-nitrophenyl]acetamide","Com_3145_neg","N1-[5-(3,5-dimethylpiperidino)-4-fluoro-2-nitrophenyl]acetamide","C15 H20 F N3 O3",309.14812,5.51,308.14084,"Full match","No results","No results",NA,NA,NA,NA,149925.0455,246998.1822,175997.9412,163862.501,114699.0641,190572.8643,17.2232011636145,17.5110739368992,-0.287872773284715,0.554792589622183,0.582270952564149,"stable",0.747419986604815
"LNAPE 16:0/N-16:0","Com_3177_neg","LNAPE 16:0/N-16:0","C37 H74 N O8 P",691.51586,11.163,690.50859,"No results","Full match","No results",NA,NA,NA,NA,12696843.68,17169760.92,20176800.21,26996066.77,16638210.15,19980674.28,24.3087815780438,23.9658424143615,0.342939163682253,0.454714545792464,0.533245476816357,"stable",0.905616665178626
"PC 16:1_20:4","Com_3222_neg","PC 16:1_20:4","C44 H78 N O8 P",825.55276,9.847,824.54548,"No results","Invalid mass","No results",NA,NA,NA,NA,19087283.47,22932704.18,15284985.21,45755462.85,28176808.44,37420584.91,25.1175914367692,24.1675411415089,0.950050295260311,0.100647393467559,0.32866462631492,"stable",1.52516577278276
"Boldione","Com_3264_neg","Boldione","C19 H24 O2",284.17721,8.522,283.16993,"No results","No results","Full match","Lipids and lipid-like molecules","Steroids and steroid derivatives","Androstane steroids","Androgens and derivatives",100620.6784,95567.74322,104649.7147,108392.4635,377738.4713,80888.5556700001,17.1855270345528,16.6126707596889,0.57285627486392,0.508842586172633,0.561104854738348,"stable",0.675098529741061
"N-Acetyl-L-carnosine","Com_3274_neg","N-Acetyl-L-carnosine","C11 H16 N4 O4",268.11355,6.865,267.10628,"Invalid mass","No results","No results",NA,NA,NA,NA,1162776.208,1148401.625,1215817.301,2455590.677,6593581.80999999,973625.9814,21.2577592555091,20.1646109653077,1.09314829020144,0.314255312601192,0.451645478788288,"stable",0.986876333219826
"α-Estradiol","Com_3282_neg","α-Estradiol","C18 H24 O2",272.17389,5.423,271.16662,"Invalid mass","No results","No results","Lipids and lipid-like molecules","Steroids and steroid derivatives","Estrane steroids","Estrogens and derivatives",521521.127500001,486331.0473,630070.049800001,2788649.363,359557.4219,285402.2064,19.3298782471363,19.0496993506094,0.28017889652698,0.82094708470798,0.673480024096957,"stable",0.230576392557258
"Undecanedioic acid","Com_3301_neg","Undecanedioic acid","C11 H20 O4",216.13621,6.015,197.11834,"No results","No results","Full match","Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","Medium-chain fatty acids",3908058.972,6139366.644,7071204.38699999,3533608.863,4549946.309,4200664.715,21.9574384079238,22.4004012452141,-0.44296283729031,0.127046587859013,0.342530301761579,"stable",1.0837624868489
"(±)12(13)-DiHOME","Com_3307_neg","(±)12(13)-DiHOME","C18 H34 O4",314.24587,7.484,313.2386,"Full match","No results","Full match",NA,NA,NA,NA,9798949.57600001,13416961,10684191.46,12133304.38,8144195.994,7918785.604,23.135552597241,23.4169082226525,-0.281355625411575,0.455318448245619,0.533575797831399,"stable",0.881352086681598
"Ferulic acid","Com_3338_neg","Ferulic acid","C10 H10 O4",194.05528,5.632,193.04788,"Invalid mass","No results","No results","Phenylpropanoids and polyketides","Cinnamic acids and derivatives","Hydroxycinnamic acids and derivatives","Hydroxycinnamic acids",3237790.055,3220022.547,3485613.994,2326859.511,2713915.244,2709816.595,21.2972202307717,21.6593995833716,-0.36217935259991,0.0319856609694535,0.309065245834167,"down",1.58863356960666
"Fenamiphos","Com_3340_neg","Fenamiphos","C13 H22 N O3 P S",303.10661,2.022,302.09933,"Full match","No results","No results","Benzenoids","Benzene and substituted derivatives","Phenoxy compounds","Phenoxy compounds",12199069.42,12981085.51,12230952.99,12468160.17,11978608.38,12820835.47,23.5658963921894,23.5714029797982,-0.00550658760871059,0.930902768298406,0.700496525145996,"stable",0.117444934253756
"N-(1-adamantyl)-N'-(2,2-diethoxyethyl)thiourea","Com_3404_neg","N-(1-adamantyl)-N'-(2,2-diethoxyethyl)thiourea","C17 H30 N2 O2 S",326.20216,6.973,325.19488,"Full match","No results","No results",NA,NA,NA,NA,1707131.941,1600581.437,1055312.978,807660.978399999,3854043.245,6937875.73899999,21.4091314041713,20.440849094688,0.968282309483246,0.473693580361259,0.543407752753939,"stable",0.791731840577235
"Royal jelly acid","Com_3451_neg","Royal jelly acid","C10 H18 O3",186.12569,6.649,185.11841,"No results","No results","Full match","Organic acids and derivatives","Hydroxy acids and derivatives","Medium-chain hydroxy acids and derivatives","Medium-chain hydroxy acids and derivatives",4433225.233,4519135.865,4340349.941,4952312.362,5614631.789,4441216.09,22.2476514009981,22.0789735551873,0.168677845810752,0.172579732417959,0.369742502927633,"stable",1.13067934864758
"LPS 18:3","Com_3463_neg","LPS 18:3","C24 H42 N O9 P",519.25752,9.538,518.25025,"No results","Full match","No results","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphoserines","Phosphatidylserines",162813.9146,157076.6591,163932.222,196833.6792,305368.1696,271685.4161,17.9527951103141,17.2989045659514,0.653890544362714,0.0831651987217015,0.318786592698654,"stable",1.50806174039919
"Agnuside","Com_3480_neg","Agnuside","C22 H26 O11",466.15272,6.779,465.14545,"Invalid mass","No results","No results","Lipids and lipid-like molecules","Prenol lipids","Terpene glycosides","Iridoid O-glycosides",367775.5179,400535.8446,248575.8734,14007690.02,4635713.086,3526196.75,22.5445857061533,18.3411215008652,4.20346420528811,0.0155687155639121,0.309065245834167,"up",1.66855825671587
"PS 18:0_16:1","Com_3491_neg","PS 18:0_16:1","C40 H76 N O10 P",761.52507,11.728,760.5178,"No results","Invalid mass","No results",NA,NA,NA,NA,5647149.988,1164052.423,7093274.434,1058647.522,1543403.453,8275208.81499999,21.18394632859,21.7792788182095,-0.595332489619551,0.580735471275809,0.593343322716976,"stable",0.411701933643137
"16α-Hydroxyestrone","Com_3535_neg","16α-Hydroxyestrone","C18 H22 O3",286.15296,5.293,285.14568,"Invalid mass","No results","No results","Lipids and lipid-like molecules","Steroids and steroid derivatives","Estrane steroids","Estrogens and derivatives",4495192.058,5493902.782,5500834.142,4021476.929,2984078.083,3242099.771,21.6922149754069,22.293523416685,-0.6013084412781,0.114354575908664,0.33652283484258,"stable",1.53912327753693
"Rifampicin","Com_3602_neg","Rifampicin","C43 H58 N4 O12",822.40545,6.833,821.39818,"Full match","No results","No results","Phenylpropanoids and polyketides","Macrolactams","Not available","Macrolactams",4098933.35800001,8868522.07400001,3413680.469,1693008.871,2641638.221,1372909.396,20.8043215197383,22.2499919892742,-1.44567046953582,0.0107627946327688,0.309065245834167,"down",1.43005495008837
"ST 27:1;O;S","Com_3751_neg","ST 27:1;O;S","C27 H46 O4 S",466.31206,7.479,465.30478,"No results","Full match","Full match",NA,NA,NA,NA,57182436.45,87406615.8,48966964.3799999,70454702.3299999,52605657.61,55721061.79,25.8168755690658,25.8985377758745,-0.0816622068087902,0.826161143079008,0.674870749812094,"stable",0.250827781576818
"Dimetghyl 4-Hydroxyisophthalate","Com_3762_neg","Dimetghyl 4-Hydroxyisophthalate","C10 H10 O5",210.05283,5.598,209.04545,"No results","No results","Full match",NA,NA,NA,NA,7370276.404,8464985.80899999,8265140.684,17606453.22,5909855.026,5913479.07,23.0199560043723,22.934990486309,0.0849655180633171,0.897968716817145,0.692885428328819,"stable",0.139850136696106
"FAHFA 16:0/18:2","Com_3785_neg","FAHFA 16:0/18:2","C34 H62 O4",534.46248,10.439,533.4552,"No results","Full match","No results",NA,NA,NA,NA,1383381.932,1976357.681,1476037.541,1984571.932,2032427.161,1640672.643,20.8403415413893,20.6024929037154,0.237848637673867,0.242736183425006,0.418240014643867,"stable",0.939985983830742
"Sebacic acid","Com_3787_neg","Sebacic acid","C10 H18 O4",202.12066,6.71,201.11338,"No results","No results","Full match","Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","Medium-chain fatty acids",3859836.009,14974267.17,10514553.2,7854125.29399999,7862088.979,8241933.74000001,22.9286839592557,23.0139914659851,-0.0853075067293751,0.896494873395233,0.69253576815531,"stable",0.126649082163743
"(+/-)-Equol","Com_3842_neg","(+/-)-Equol","C15 H14 O3",242.0944,7.204,241.08712,"No results","No results","Full match","Phenylpropanoids and polyketides","Isoflavonoids","Isoflavans","Isoflavanols",5109270.525,4390297.128,4748415.145,4454658.545,3507072.589,3529123.169,21.8598658777951,22.1765292294113,-0.316663351616175,0.0414927763704643,0.309065245834167,"down",1.34907303519967
"Pentadecanoic Acid","Com_3890_neg","Pentadecanoic Acid","C15 H30 O2",144.11512,6.81,287.22296,"Invalid mass","No results","No match","Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","Long-chain fatty acids",20631712.81,18391777.12,21795468.93,21685297.29,15105570.7,17310249.18,24.0879714659576,24.2694809068718,-0.181509440914169,0.290420233348793,0.441815891278002,"stable",0.828105106969154
"4-(octyloxy)benzoic acid","Com_3935_neg","4-(octyloxy)benzoic acid","C15 H22 O3",250.16012,8.042,249.15284,"Invalid mass","No results","No results",NA,NA,NA,NA,300348.0633,1955914.571,452350.3873,3998939.737,904192.730400001,587877.3166,20.294204163093,19.294256314903,0.999947848189937,0.557671883277109,0.583529485811319,"stable",0.684420782851994
"13(S)-HOTrE","Com_3949_neg","13(S)-HOTrE","C18 H30 O3",294.21971,7.788,293.21244,"Full match","No results","Full match","Lipids and lipid-like molecules","Fatty Acyls","Lineolic acids and derivatives","Lineolic acids and derivatives",6061317.757,13708971.8,8314148.48499999,6509656.15000001,6517187.623,7139103.049,22.679093134625,23.0756513876009,-0.396558252975854,0.375536126830497,0.485469899315574,"stable",0.868491015441499
"D-Ala-D-Ala","Com_3952_neg","D-Ala-D-Ala","C6 H12 N2 O3",160.08472,1.467,159.07744,"No results","No results","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Dipeptides",4471183.938,3801529.65,4676290.444,3198865.852,2034421.828,1632308.114,21.0679328175885,22.0357690623902,-0.967836244801685,0.0844733455757308,0.319531816294402,"stable",1.48356257188431
"Saccharin","Com_3988_neg","Saccharin","C7 H5 N O3 S",182.99917,4.878,181.99189,"Full match","No results","No results","Organoheterocyclic compounds","Benzothiazoles","Not available","Benzothiazoles",351816.0004,384012.4332,495775.1297,2431540.757,2462491.093,407322.8267,20.3603131865609,18.6315271479151,1.72878603864586,0.228045293539281,0.409663041914677,"stable",1.22651000268806
"LPE O-15:1","Com_3998_neg","LPE O-15:1","C20 H42 N O6 P",423.27515,9.412,422.26787,"No results","Full match","No results",NA,NA,NA,NA,449198.4018,753937.210799999,390101.4346,591768.8819,1241177.811,1158635.056,19.8539824932169,18.9581893001141,0.895793193102772,0.124665799490546,0.341481386447513,"stable",1.23543217036833
"PE 18:1_22:6","Com_4024_neg","PE 18:1_22:6","C45 H76 N O8 P",789.53217,11.488,788.52496,"No results","Full match","No results",NA,NA,NA,NA,6429467.587,5798834.612,7363170.17500001,8117322.23600001,6501638.562,5898568.515,22.6922926095629,22.6318316734197,0.0604609361431869,0.787437193706007,0.664250092757595,"stable",0.30743586413831
"Cyclohexaneacetic acid","Com_4038_neg","Cyclohexaneacetic acid","C8 H14 O2",142.09949,5.649,141.09221,"No results","No results","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Carboxylic acids","Carboxylic acids",3514325.786,2043793.109,4046720.191,4300450.669,2294180.927,2773541.569,21.5229673613565,21.5519853018824,-0.0290179405258968,0.921474649832655,0.698356491120678,"stable",0.0628125680436883
"LPI 22:6","Com_4063_neg","LPI 22:6","C31 H49 O12 P",644.29702,9.246,643.28975,"No results","Full match","No results","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphoinositols","Phosphatidylinositols",1306805.462,1517560.236,929117.8943,664194.593799999,1420542.893,1138100.092,19.9658178101844,20.2254791514974,-0.259661341312995,0.560683158983214,0.584837620823375,"stable",0.554818033153275
"3-Ureidopropionic acid","Com_4103_neg","3-Ureidopropionic acid","C4 H8 N2 O3",132.05352,1.577,131.04624,"Full match","No results","Full match","Organic acids and derivatives","Organic carbonic acids and derivatives","Ureas","Ureas",21901709.06,19140220.5,20672644.44,20687837.22,14422840.89,15718058.06,23.9966837232644,24.2919546149481,-0.295270891683739,0.10931797873767,0.333822694076036,"stable",1.15690245542032
"13,14-dihydro-15-keto-tetranor Prostaglandin D2","Com_4116_neg","13,14-dihydro-15-keto-tetranor Prostaglandin D2","C16 H26 O5",280.16812,6.493,279.16086,"Invalid mass","No results","No results","Organic oxygen compounds","Organooxygen compounds","Alcohols and polyols","Cyclopentanols",2509352.336,969135.4992,1044347.026,4838041.36,1467722.529,973259.13,20.8612013145495,20.3797974132221,0.481403901327383,0.258919439249579,0.426912026948397,"stable",0.490478722928279
"3-(2-Hydroxyethyl)indole","Com_4130_neg","3-(2-Hydroxyethyl)indole","C10 H11 N O",161.08415,5.434,160.07688,"Full match","No results","No results","Organoheterocyclic compounds","Indoles and derivatives","Indoles","3-alkylindoles",1187762.629,1359310.711,1279215.923,1781503.251,3876818.887,3052990.149,21.3976323656745,20.2803624403719,1.11726992530259,0.0560849310673468,0.309065245834167,"stable",1.49492105565618
"PC 16:1_20:3","Com_4168_neg","PC 16:1_20:3","C44 H80 N O8 P",827.5686,11.356,826.56132,"No results","Invalid mass","No results",NA,NA,NA,NA,14985017.58,21437932.93,15588079.39,23940097.5,11793533.39,19718043.11,24.0791438071316,24.0282065864963,0.0509372206352943,0.923068059801929,0.698720314966926,"stable",0.128168084701236
"Isophorone","Com_4192_neg","Isophorone","C9 H14 O",138.10448,5.798,183.10268,"No results","No results","Full match","Organic oxygen compounds","Organooxygen compounds","Carbonyl compounds","Cyclohexenones",7791357.14400001,6038044.599,6698890.974,8576128.86399999,4215353.186,5837486.364,22.5053443599439,22.6981946800571,-0.192850320113244,0.416202035055578,0.511167981029289,"stable",0.511115353921882
"Ethyl chrysanthemumate","Com_4285_neg","Ethyl chrysanthemumate","C12 H20 O2",196.14645,6.746,241.14468,"No results","No results","Full match","Lipids and lipid-like molecules","Prenol lipids","Monoterpenoids","Monocyclic monoterpenoids",7896384.86399999,7305525.60700001,8264860.89599999,7662866.33,5105385.999,6318857.256,22.5814245217151,22.8972922090161,-0.31586768730093,0.154956226414312,0.359385895754947,"stable",1.16191270544709
"7-Hydroxy-4-chromone","Com_4303_neg","7-Hydroxy-4-chromone","C9 H6 O3",162.03194,5.635,161.02466,"No results","No results","Full match","Organoheterocyclic compounds","Benzopyrans","1-benzopyrans","Chromones",5322699.444,4927784.70000001,5995645.807,6360878.48299999,3921106.237,4727410.428,22.2254141957243,22.3639060650749,-0.138491869350577,0.556340786388255,0.582948609991405,"stable",0.525602320753541
"Adenosine 3',5'-cyclic monophosphate","Com_4332_neg","Adenosine 3',5'-cyclic monophosphate","C10 H12 N5 O6 P",329.05249,1.851,328.04522,"No results","Full match","Full match","Nucleosides, nucleotides, and analogues","Purine nucleotides","Cyclic purine nucleotides","3',5'-cyclic purine nucleotides",8069058.58700001,12335151.36,7561099.514,7802641.76699999,8454804.549,11454415.59,23.1187572417456,23.116801876194,0.00195536555155229,0.995826023686091,0.714446990450537,"stable",0.00613026259245092
"Benzyl cinnamate","Com_4348_neg","Benzyl cinnamate","C16 H14 O2",238.09916,3.931,237.09189,"Full match","No results","No results","Phenylpropanoids and polyketides","Cinnamic acids and derivatives","Cinnamic acid esters","Cinnamic acid esters",1778086.24,651847.662600001,1362222.683,2048177.686,1756866.68,1431925.76,20.7200026666044,20.1512001057009,0.568802560903492,0.318989580488197,0.453469916509093,"stable",0.920518635178463
"8,8'-dicarboxy-1,1'-binaphthalene","Com_4357_neg","8,8'-dicarboxy-1,1'-binaphthalene","C22 H14 O4",342.09212,4.902,341.08484,"Invalid mass","No results","No results",NA,NA,NA,NA,138945.6645,129052.1676,140760.9146,127515.1628,201994.1419,118479.8749,17.1461819023597,17.0548811363836,0.0913007659761398,0.775215729751978,0.660752611110238,"stable",0.320965192996315
"LPS 16:2","Com_4359_neg","LPS 16:2","C22 H40 N O9 P",493.24449,8.386,492.23721,"No results","Full match","No results","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphoserines","Phosphatidylserines",152964.9892,153134.1289,166383.7385,175533.494,164153.351,129947.5487,17.2445471283472,17.2638110660587,-0.0192639377115142,0.920606952466554,0.698157999703945,"stable",0.121963427489054
"LPS 20:3","Com_4368_neg","LPS 20:3","C26 H46 N O9 P",547.28883,10.47,546.28155,"No results","Full match","No results","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphoserines","Phosphatidylserines",1987493.985,3303288.614,1840261.087,2715380.325,3429880.367,3026920.251,21.5372896369625,21.1298232303908,0.407466406571633,0.168877261162936,0.367624652432848,"stable",1.02174899467948
"Lauric acid ethyl ester","Com_4404_neg","Lauric acid ethyl ester","C14 H28 O2",228.20896,7.715,227.20168,"Full match","No results","Full match","Lipids and lipid-like molecules","Fatty Acyls","Fatty acid esters","Fatty acid esters",2211166.026,3549219.032,1814593.871,1910541.249,2183177.514,3987910.564,21.2835832032396,21.2088871210461,0.0746960821935012,0.904267644738216,0.694370890429131,"stable",0.149336325075831
