"","Compound_ID","Name","Formula","Molecular.Weight","RT.[min]","m/z","mzCloud_Results","mzVault_Results","MassList_Results","Class_I","Class_II","Class_III","Class_IV","OCI_M2_WT_1","OCI_M2_WT_2","OCI_M2_WT_3","OCI_M2_6w_1","OCI_M2_6w_2","OCI_M2_6w_3","meanA","meanB","logFC","pvalue","qvalue","change","VIP"
"LPC 14:1-SN1","Com_2319_pos","LPC 14:1-SN1","C22 H44 N O7 P",465.28629,8.107,466.29358,"No results","Full match","No results",NA,NA,NA,NA,2779304.151,4565839.754,2333276.384,1278085.781,2256379.13,2854427.122,20.9453003677462,21.5608889557361,-0.615588587989908,0.308090426550006,0.278628618171783,"stable",0.932136845996286
"4-acetyl-4-(ethoxycarbonyl)heptanedioic acid","Com_2356_pos","4-acetyl-4-(ethoxycarbonyl)heptanedioic acid","C12 H18 O7",252.1215,5.178,275.11071,"Invalid mass","No results","No results",NA,NA,NA,NA,3387777.629,3506890.875,2867382.657,10675887.68,1975588.447,1837239.49,21.6902706569367,21.6283239581331,0.0619466988035917,0.945246357164582,0.477970711485183,"stable",0.0612685641236792
"CAR 7:0","Com_2393_pos","CAR 7:0","C14 H28 N O4",273.19426,5.821,274.20153,"No results","Invalid mass","No results",NA,NA,NA,NA,9450565.754,8758376.37699999,7423983.23299999,8150645.539,11957545.4,11068374.94,23.2899469714643,23.0193211023185,0.270625869145817,0.384159021356772,0.306882328120922,"stable",0.932777737115482
"5'-Methylthioadenosine","Com_2394_pos","5'-Methylthioadenosine","C11 H15 N5 O3 S",297.09017,1.336,298.09736,"No results","Full match","Full match","Nucleosides, nucleotides, and analogues","5'-deoxyribonucleosides","5'-deoxy-5'-thionucleosides","5'-deoxy-5'-thionucleosides",4685547.937,6413807.00199999,6298216.264,5890177.169,4317349.058,4874911.542,22.2495128390709,22.453015905387,-0.203503066316088,0.533795089272351,0.348909355895605,"stable",0.759715403514441
"(2E)-6-hydroxy-2-methyl-6-(4-methylphenyl)hept-2-enoic acid","Com_2418_pos","(2E)-6-hydroxy-2-methyl-6-(4-methylphenyl)hept-2-enoic acid","C15 H20 O3",230.12692,3.302,231.1342,"Invalid mass","No results","No results",NA,NA,NA,NA,1490795.976,1406054.232,1419539.753,1398315.407,1242297.374,1142701.774,20.2612850050536,20.455954676599,-0.194669671545441,0.0936679062779738,0.209757329840292,"stable",1.22207881404047
"Cytidine 5'-diphosphocholine","Com_2428_pos","Cytidine 5'-diphosphocholine","C14 H26 N4 O11 P2",244.05404,1.387,245.06136,"Invalid mass","No results","No results","Nucleosides, nucleotides, and analogues","Pyrimidine nucleotides","Pyrimidine ribonucleotides","Pyrimidine ribonucleoside diphosphates",6155280.40500001,413379.4644,5658782.60300001,3467134.214,1249626.521,3002357.389,21.1653473634279,21.2141868761251,-0.0488395126972136,0.95806348690805,0.481332236210901,"stable",0.029660593535984
"25-hydroxycholecalciferol","Com_2434_pos","25-hydroxycholecalciferol","C27 H44 O2",400.33453,11.344,401.34189,"No results","Full match","Full match",NA,NA,NA,NA,4610848.118,5088298.932,2656559.726,7072884.89899999,5474162.532,6611540.488,22.5982097401219,21.9188268101006,0.679382930021262,0.192295219948347,0.234490309573038,"stable",1.21607321421292
"PC 35:2","Com_2435_pos","PC 35:2","C43 H82 N O8 P",793.56013,11.206,794.56741,"No results","Invalid mass","No results","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphocholines","Phosphocholines",33386061.44,39019267.68,53499851.64,51897245.89,33240948.24,33987344.97,25.2113690581674,25.2944858311081,-0.0831167729407127,0.847134000289557,0.450720269248403,"stable",0.234697591061442
"acetyl phospahte","Com_2525_pos","acetyl phospahte","C2 H5 O5 P",139.98757,1.199,318.93784,"No results","No results","Full match",NA,NA,NA,NA,7204009.38800001,7258642.937,5017121.529,5643349.391,6371703.753,4903639.78,22.4189298583079,22.6100218345761,-0.191091976268268,0.173889197125936,0.226456834645543,"stable",0.692120926426383
"PC O-38:5","Com_2568_pos","PC O-38:5","C46 H84 N O7 P",793.59568,11.655,794.60298,"No results","Full match","No results",NA,NA,NA,NA,3856646.155,4326116.896,18131503.95,745480.146500001,3251491.059,664405.0864,20.1607280080817,22.6785172781116,-2.51778927002994,0.183801769479807,0.230914159863305,"stable",1.27820878482936
"1-(4-methylphenyl)-3,5-diphenylpent-2-ene-1,5-dione","Com_2582_pos","1-(4-methylphenyl)-3,5-diphenylpent-2-ene-1,5-dione","C24 H20 O2",322.13616,7.416,323.14344,"Invalid mass","No results","No results",NA,NA,NA,NA,11388640.09,10145236.84,10588534.83,10103108.78,6142617.59899999,5435610.544,22.730909584709,23.3504636655209,-0.619554080811969,0.117703095137717,0.213588808123038,"stable",1.22936193884121
"Valylproline","Com_2605_pos","Valylproline","C10 H18 N2 O3",214.13209,4.866,215.13937,"Full match","No results","No results","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Dipeptides",30962800.67,32774676.52,34500327.4,23540859.16,18245734.01,25012534.23,24.3952891314303,24.9634058533026,-0.568116721872236,0.0556002980952332,0.197857022957065,"stable",1.46748762474049
"Benzoylecgonine","Com_2626_pos","Benzoylecgonine","C16 H19 N O4",289.13513,6.228,290.14239,"Invalid mass","No results","No results","Benzenoids","Benzene and substituted derivatives","Benzoic acids and derivatives","Benzoic acid esters",994752.4764,1641125.109,1321089.62,1035509.828,1374530.099,1371950.133,20.2534044990307,20.3011762543006,-0.0477717552698174,0.691060630977701,0.400977879941833,"stable",0.157474516204155
"1,4-dihydroxyheptadec-16-en-2-yl acetate","Com_2628_pos","1,4-dihydroxyheptadec-16-en-2-yl acetate","C19 H36 O4",310.2511,8.928,311.25838,"Invalid mass","No results","No results",NA,NA,NA,NA,22003142.4,16167502.19,19769151.51,12284270.86,16613475.82,13717975.15,23.7485745697674,24.1915157762869,-0.442941206519439,0.227599833247389,0.247349112234944,"stable",1.27534313224121
"N1-Acetylspermine","Com_2645_pos","N1-Acetylspermine","C12 H28 N4 O",244.22704,1.283,245.23431,"Full match","No results","No results","Organic acids and derivatives","Carboxylic acids and derivatives","Carboxylic acid derivatives","Acetamides",1116954.474,3229377.629,1586186.813,2787653.176,4395193.476,8757296.24200001,22.180056326126,20.770364979856,1.40969134626996,0.137530827865299,0.215803554957047,"stable",1.20670251825927
"L-Leucyl-L-Alanine","Com_2647_pos","L-Leucyl-L-Alanine","C9 H18 N2 O3",202.13182,1.813,203.13908,"No results","No results","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides",18458256.75,19467391.66,16970948.97,14862247.2,20240859.94,19445493.8,24.1029495730299,24.122961045342,-0.0200114723120066,0.907181668527879,0.467725661455701,"stable",0.108956060110043
"PC O-14:0","Com_2651_pos","PC O-14:0","C22 H46 N O7 P",467.30189,8.462,468.30915,"No results","Full match","Full match",NA,NA,NA,NA,2349538.788,4711736.372,1808981.008,1985689.251,3995141.161,4285261.845,21.6273251383159,21.3728397917672,0.254485346548634,0.65825961589995,0.389355911169862,"stable",0.376421600754325
"5,5-dimethyl-3-morpholinocyclohex-2-en-1-one","Com_2669_pos","5,5-dimethyl-3-morpholinocyclohex-2-en-1-one","C12 H19 N O2",209.142,6.104,210.14926,"Full match","No results","No results",NA,NA,NA,NA,14313539.76,16086885.24,13785076.79,14026520.28,11452654.09,11312324.78,23.5407415199473,23.8089542701165,-0.268212750169205,0.18195729919069,0.23010876202464,"stable",1.22643084438952
"Sulfisoxazole","Com_2699_pos","Sulfisoxazole","C11 H13 N3 O3 S",289.0497,2.355,290.05698,"Invalid mass","No results","No results","Benzenoids","Benzene and substituted derivatives","Benzenesulfonamides","Aminobenzenesulfonamides",11952122.57,19397650.91,15095006.02,13782985.72,12187775.33,11763907.99,23.5810602175061,23.8559033743909,-0.274843156884856,0.39599360752942,0.310756531879308,"stable",0.894378496535187
"diethyl 2-{[2-(2-thienylcarbonyl)hydrazino]methylidene}malonate","Com_2709_pos","diethyl 2-{[2-(2-thienylcarbonyl)hydrazino]methylidene}malonate","C13 H16 N2 O5 S",350.03428,4.766,351.04156,"Invalid mass","No results","No results",NA,NA,NA,NA,6673527.074,2183068.032,3877906.221,6292962.573,17104502.4,11397078.13,23.3517804674861,21.8715967219593,1.48018374552676,0.235526445305131,0.249860759476309,"stable",1.26057657328059
"1-(2-furyl)pentane-1,4-dione","Com_2710_pos","1-(2-furyl)pentane-1,4-dione","C9 H10 O3",188.04523,5.754,189.0525,"Invalid mass","No results","No results",NA,NA,NA,NA,4224142.945,3982182.484,4888861.58800001,3212567.202,3294862.999,3821811.151,21.7109691040071,22.0521407531054,-0.341171649098339,0.0108313228062475,0.15207209868962,"down",1.35926058855676
"L-Cystine","Com_2713_pos","L-Cystine","C6 H12 N2 O4 S2",240.02355,1.337,241.03077,"Full match","No results","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","L-cysteine-S-conjugates",13934451.45,14509486.62,5578194.98499999,11691024.39,5532702.731,9326726.021,23.0104634328369,23.3113376487659,-0.300874215928967,0.673578135083041,0.394839150085817,"stable",0.434027140360735
"D-Glucosamine","Com_2773_pos","D-Glucosamine","C6 H13 N O5",179.0796,5.134,180.08694,"No results","No results","Full match","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","Hexoses",7538353.90600001,6496650.26600001,7058676.596,6270902.964,4487100.376,5148813.767,22.3244674831545,22.7426830005219,-0.418215517367397,0.0343974081009935,0.182180575605214,"down",1.33179896939296
"(2R,3S,4S,5R,6R)-2-(hydroxymethyl)-6-(propan-2-yloxy)oxane-3,4,5-triol","Com_2778_pos","(2R,3S,4S,5R,6R)-2-(hydroxymethyl)-6-(propan-2-yloxy)oxane-3,4,5-triol","C9 H18 O6",222.10482,7.191,223.11209,"Invalid mass","No results","No results",NA,NA,NA,NA,3738404.22,8654832.93400001,3884614.172,4271105.749,6105448.19899999,7369475.76400001,22.4603248428076,22.2561351881079,0.204189654699743,0.669303446259852,0.393318962598162,"stable",0.359787949752535
"PC 20:3_20:3","Com_2779_pos","PC 20:3_20:3","C48 H84 N O8 P",833.59312,10.551,834.60059,"No results","Full match","No results",NA,NA,NA,NA,14998812.43,48638998.31,43411910.7,47379753.4600001,32122778.94,40252475.28,25.2324782975848,24.9151809027106,0.317297394874227,0.689053062035544,0.400279287665942,"stable",0.446823059592818
"D-Serine","Com_2798_pos","D-Serine","C3 H7 N O3",105.04269,1.622,106.04997,"Full match","No results","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Serine and derivatives",26545721.1,24584807.14,22573043.26,25768468.76,19737670.65,24320247.92,24.4630688260972,24.5471124319159,-0.0840436058187564,0.568445934687851,0.357928571980859,"stable",0.490944068198931
"3-(4-nitrophenyl)[1,2,3]triazolo[1,5-a]quinazolin-5-amine","Com_2808_pos","3-(4-nitrophenyl)[1,2,3]triazolo[1,5-a]quinazolin-5-amine","C15 H10 N6 O2",306.0869,6.107,307.09421,"Full match","No results","No results",NA,NA,NA,NA,317854.5318,331674.6371,323059.5344,305538.7881,1735844.822,262415.3097,18.9832316443984,18.3062856097746,0.676946034623807,0.512925247390402,0.343243458905916,"stable",0.596034768078111
"7-Methylguanosine","Com_2819_pos","7-Methylguanosine","C11 H15 N5 O5",297.10299,6.486,298.11027,"Invalid mass","No results","No results","Nucleosides, nucleotides, and analogues","Purine nucleosides","Not available","Purine nucleosides",7662617.872,3882673.697,4975533.52799999,4563780.967,3616062.324,9413795.37900001,22.3580437662378,22.3348149237407,0.023228842497101,0.966185685889764,0.483440111749397,"stable",0.0379792592207654
"Cortisol","Com_2825_pos","Cortisol","C21 H30 O5",362.20661,6.983,363.21387,"Invalid mass","No results","No results","Lipids and lipid-like molecules","Steroids and steroid derivatives","Hydroxysteroids","21-hydroxysteroids",739319.191,1265942.43,954575.129100001,746064.2804,181438.19,501270.7517,18.6377631906352,19.8773724758571,-1.23960928522188,0.272854277582198,0.265099344367515,"stable",1.14193199398319
"Bisphenol G","Com_2852_pos","Bisphenol G","C21 H28 O2",329.23918,9.57,330.24646,"Invalid mass","No results","No results","Benzenoids","Benzene and substituted derivatives","Diphenylmethanes","Bisphenols",2841961.236,6256885.062,800595.925500001,5505621.83099999,22468591.08,7503281.178,23.2176568683015,21.2087277884012,2.00892907990028,0.0935167045497747,0.209727541161172,"stable",1.13531734796344
"1H-indol-3-yl(pyridin-2-yl)methanol","Com_2860_pos","1H-indol-3-yl(pyridin-2-yl)methanol","C14 H12 N2 O",246.08117,5.94,247.08844,"Invalid mass","No results","No results",NA,NA,NA,NA,338523.7346,285061.6997,301829.5092,392334.8026,480676.659999999,224017.6424,18.4098952830133,18.2310621625388,0.178833120474465,0.653366810598734,0.387583541340286,"stable",0.423070752284528
"Glycitin","Com_2903_pos","Glycitin","C22 H22 O10",468.0996,1.973,469.10687,"Invalid mass","No results","No results","Phenylpropanoids and polyketides","Isoflavonoids","Isoflavonoid O-glycosides","Isoflavonoid O-glycosides",1929872.985,1674530.554,1753539.091,1613317.528,1348245.972,1416596.902,20.4727497123497,20.7657459666234,-0.292996254273731,0.00347485269535961,0.15207209868962,"down",1.37255135711414
"Sitagliptin","Com_2999_pos","Sitagliptin","C16 H15 F6 N5 O",429.10381,5.214,430.11108,"Invalid mass","No results","No results","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Beta amino acids and derivatives",635951.7889,677283.283499999,648776.4637,656438.563,596306.0858,638703.272100001,19.2649267730525,19.318439897884,-0.0535131248314862,0.513852140047885,0.343500812664817,"stable",0.789216444009115
"Ecgonine","Com_3008_pos","Ecgonine","C9 H15 N O3",185.10553,5.198,203.1391,"Full match","No results","No results","Alkaloids and derivatives","Tropane alkaloids","Not available","Tropane alkaloids",10148697.46,8483598.633,9359276.65100001,10480135.6,7331805.464,8785165.458,23.0645097171929,23.1496672595594,-0.0851575423665096,0.369945047174096,0.302041252589404,"stable",0.409069009836215
"O1-morpholinocarbonyl-3-(trifluoromethyl)-1-benzenecarbohydroximamide","Com_3033_pos","O1-morpholinocarbonyl-3-(trifluoromethyl)-1-benzenecarbohydroximamide","C13 H14 F3 N3 O3",355.05074,1.929,356.05801,"Invalid mass","No results","No results",NA,NA,NA,NA,8335764.09599999,4448140.646,8060875.601,22841011.67,7180026.82900001,9653419.734,23.4744298995233,22.6727197069811,0.801710192542192,0.148537762173649,0.217943219073051,"stable",0.937892717130169
"2-Thio-acetyl MAGE","Com_3106_pos","2-Thio-acetyl MAGE","C21 H42 O3 S",356.27925,5.107,357.28653,"Invalid mass","No results","No results","Organic acids and derivatives","Thiocarboxylic acids and derivatives","Thioesters","Thioesters",506766.447000001,477387.9519,481405.8344,2997957.408,407465.3899,488633.0684,19.6834194763595,18.8975527378652,0.785866738494267,0.471359804855492,0.332545876229471,"stable",0.648815426036368
"CAR 18:0","Com_3119_pos","CAR 18:0","C25 H50 N O4",427.36676,8.988,428.37404,"No results","Invalid mass","No results",NA,NA,NA,NA,2206752.486,2286800.429,979502.206400001,6691439.561,7683809.065,7895650.69199999,22.8199673871715,20.7000272147901,2.11994017238132,0.041794214014286,0.189135282832268,"up",1.54187258410241
"D-Ribose","Com_3137_pos","D-Ribose","C5 H10 O5",150.05327,1.493,339.06967,"No results","No results","Full match","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","Pentoses",870432.800100001,1711427.874,712670.238700001,28278253.01,2349760.246,1259096.276,22.0604096537998,19.9603392038422,2.10007044995765,0.288036025511912,0.271167420309113,"stable",0.98017083185393
"2-[amino(3-chloroanilino)methylene]malononitrile","Com_3165_pos","2-[amino(3-chloroanilino)methylene]malononitrile","C10 H7 Cl N4",218.03633,4.62,219.04361,"Full match","No results","No results",NA,NA,NA,NA,49650111.28,44369089.6800001,50601308.59,33007152.68,50599599.13,45584559.3,25.3369799559049,25.5203388640765,-0.183358908171613,0.5013103976502,0.340030184191351,"stable",0.703362915304268
"2-(4-methoxyphenyl)-4H-chromen-4-one","Com_3187_pos","2-(4-methoxyphenyl)-4H-chromen-4-one","C16 H12 O3",270.08952,6.299,253.08618,"Invalid mass","No results","No results",NA,NA,NA,NA,6470600.18999999,5606350.139,6151009.679,7649349.686,4473089.717,4151466.658,22.3149785385866,22.532163447022,-0.217184908435403,0.460482777933111,0.329676940292002,"stable",0.58931072389035
"Paracetamol","Com_3189_pos","Paracetamol","C8 H9 N O2",134.03477,1.285,152.0686,"Invalid mass","No results","No results","Benzenoids","Phenols","1-hydroxy-2-unsubstituted benzenoids","1-hydroxy-2-unsubstituted benzenoids",12272603.73,3565195.021,12467338.84,12436668.58,9584217.997,11502623.1,23.4052618661468,22.9620459362032,0.443215929943616,0.463740391430756,0.330545034572806,"stable",0.564999666383552
"5,7-dihydroxy-3-(4-hydroxyphenyl)-4H-chromen-4-one","Com_3220_pos","5,7-dihydroxy-3-(4-hydroxyphenyl)-4H-chromen-4-one","C15 H10 O5",292.03517,5.566,293.04244,"Invalid mass","No results","No results",NA,NA,NA,NA,9442450.184,9493313.164,8390181.37100001,5149801.579,7597966.567,5619183.028,22.5250654369502,23.116493549509,-0.591428112558837,0.0659259182931904,0.202279734042349,"stable",1.41119887647147
"(2R,3S,4S,5R,6R)-2-(hydroxymethyl)-6-(2-phenylethoxy)oxane-3,4,5-triol","Com_3241_pos","(2R,3S,4S,5R,6R)-2-(hydroxymethyl)-6-(2-phenylethoxy)oxane-3,4,5-triol","C14 H20 O6",324.11475,6.004,307.11142,"Invalid mass","No results","No results",NA,NA,NA,NA,4082682.509,7613378.143,4244668.22400001,4584569.60499999,3817161.127,4485312.375,22.0297335195782,22.2794705390656,-0.249737019487402,0.573041337015115,0.359075920226118,"stable",0.630084402509827
"Biliverdin","Com_3249_pos","Biliverdin","C33 H34 N4 O6",582.24865,6.476,583.25592,"No results","Full match","No results","Organoheterocyclic compounds","Tetrapyrroles and derivatives","Bilirubins","Bilirubins",432468.6957,605806.9917,357252.6873,517056.4025,838709.056500001,456107.1945,19.1522621495837,18.7924400740814,0.359822075502283,0.0277234944347778,0.173502630179849,"up",0.757616900128741
"cis,cis-Muconic acid","Com_3266_pos","cis,cis-Muconic acid","C6 H6 O4",142.02896,1.155,143.03624,"Invalid mass","No results","No results","Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","Medium-chain fatty acids",4277320.669,1076814.562,599800.1797,517626.5646,1636264.336,423418.4341,19.438417029749,20.4202455873767,-0.981828557627715,0.459502222285636,0.329414132351915,"stable",0.706626245212283
"N2-phenyl-4-(piperidinomethyl)-1,3-thiazol-2-amine","Com_3307_pos","N2-phenyl-4-(piperidinomethyl)-1,3-thiazol-2-amine","C15 H19 N3 S",273.13193,6.244,274.1392,"Invalid mass","No results","No results",NA,NA,NA,NA,4392464.63,3602280.815,4258665.227,2798896.79,2061980.673,2906673.271,21.2876545729187,21.9563494506575,-0.668694877738755,0.0119820097704487,0.15207209868962,"down",1.45345956846936
